phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,78,21.png,positive,negative,8
globalratings,78,14.png,positive,(pos),18
globalratings,78,11.png,negative,(neg),14
globalratings,78,26.png,positive,negative,9
globalratings,78,9.png,negative,negative,3
globalratings,78,5.png,negative,positive,3
globalratings,78,8.png,(neg),negative,3
globalratings,78,10.png,negative,negative,0
globalratings,78,17.png,negative,positive,0
globalratings,78,23.png,positive,positive,2
globalratings,78,12.png,(pos),positive,3
globalratings,78,20.png,positive,positive,4
c2ratings,78,12.png,(pos),positive,7
c2ratings,78,9.png,negative,negative,7
c2ratings,78,14.png,positive,(pos),17
c2ratings,78,23.png,positive,positive,7
c2ratings,78,10.png,negative,negative,3
c2ratings,78,17.png,negative,positive,2
c2ratings,78,11.png,negative,(neg),14
c2ratings,78,26.png,positive,negative,7
c2ratings,78,20.png,positive,positive,5
c2ratings,78,5.png,negative,positive,5
c2ratings,78,21.png,positive,negative,10
c2ratings,78,8.png,(neg),negative,0
c1ratings,78,9.png,negative,negative,2
c1ratings,78,21.png,positive,negative,2
c1ratings,78,14.png,positive,(pos),18
c1ratings,78,8.png,(neg),negative,0
c1ratings,78,17.png,negative,positive,2
c1ratings,78,12.png,(pos),positive,2
c1ratings,78,26.png,positive,negative,2
c1ratings,78,5.png,negative,positive,2
c1ratings,78,23.png,positive,positive,4
c1ratings,78,10.png,negative,negative,0
c1ratings,78,11.png,negative,(neg),12
c1ratings,78,20.png,positive,positive,4
