phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,111,gogo_17.jpg,negative,(neg),15
globalratings,111,gogo_5.jpg,(pos),positive,14
globalratings,111,gogo_6.jpg,positive,positive,11
globalratings,111,gogo_7.jpg,positive,negative,8
globalratings,111,gogo_12.jpg,(neg),negative,15
globalratings,111,gogo_3.jpg,negative,positive,16
globalratings,111,gogo_20.jpg,negative,positive,17
globalratings,111,gogo_13.jpg,positive,negative,12
globalratings,111,gogo_2.jpg,positive,(pos),11
globalratings,111,gogo_9.jpg,negative,negative,8
globalratings,111,gogo_16.jpg,negative,negative,7
globalratings,111,gogo_4.jpg,positive,positive,6
c2ratings,111,gogo_3.jpg,negative,positive,13
c2ratings,111,gogo_6.jpg,positive,positive,12
c2ratings,111,gogo_2.jpg,positive,(pos),10
c2ratings,111,gogo_7.jpg,positive,negative,6
c2ratings,111,gogo_20.jpg,negative,positive,11
c2ratings,111,gogo_4.jpg,positive,positive,6
c2ratings,111,gogo_13.jpg,positive,negative,6
c2ratings,111,gogo_12.jpg,(neg),negative,10
c2ratings,111,gogo_16.jpg,negative,negative,12
c2ratings,111,gogo_9.jpg,negative,negative,10
c2ratings,111,gogo_17.jpg,negative,(neg),11
c2ratings,111,gogo_5.jpg,(pos),positive,13
c1ratings,111,gogo_20.jpg,negative,positive,12
c1ratings,111,gogo_17.jpg,negative,(neg),11
c1ratings,111,gogo_5.jpg,(pos),positive,12
c1ratings,111,gogo_12.jpg,(neg),negative,12
c1ratings,111,gogo_7.jpg,positive,negative,9
c1ratings,111,gogo_4.jpg,positive,positive,7
c1ratings,111,gogo_9.jpg,negative,negative,6
c1ratings,111,gogo_2.jpg,positive,(pos),7
c1ratings,111,gogo_16.jpg,negative,negative,8
c1ratings,111,gogo_13.jpg,positive,negative,10
c1ratings,111,gogo_6.jpg,positive,positive,9
c1ratings,111,gogo_3.jpg,negative,positive,12
