c2memory,85,23.png,positive,positive,no,yes,no,no,yes,no,no,no,
c2memory,85,3.png,(neg),negative,no,no,yes,no,no,no,yes,no,
c2memory,85,14.png,(pos),positive,no,yes,no,no,no,no,yes,no,
c2memory,85,8.png,negative,negative,no,no,no,yes,no,no,no,yes,
c2memory,85,18.png,negative,negative,yes,no,no,no,no,yes,no,no,
c2memory,85,12.png,positive,positive,yes,no,no,no,no,no,yes,no,
c2memory,85,9.png,negative,positive,no,yes,no,no,yes,no,no,no,
c2memory,85,10.png,negative,positive,no,no,yes,no,no,no,yes,no,
c2memory,85,1.png,positive,negative,no,no,yes,no,no,yes,no,no,
c2memory,85,20.png,negative,(neg),no,yes,no,no,yes,no,no,no,
c2memory,85,26.png,positive,(pos),no,no,no,yes,no,no,no,yes,
c2memory,85,17.png,positive,negative,yes,no,no,no,no,no,yes,no,
c1memory,85,8.png,negative,negative,no,yes,no,no,no,yes,no,no,
c1memory,85,10.png,negative,positive,no,no,yes,no,yes,no,no,no,
c1memory,85,23.png,positive,positive,no,no,no,yes,no,no,no,yes,
c1memory,85,3.png,(neg),negative,no,yes,no,no,no,no,yes,no,
c1memory,85,12.png,positive,positive,yes,no,no,no,yes,no,no,no,
c1memory,85,14.png,(pos),positive,no,no,yes,no,no,yes,no,no,
c1memory,85,20.png,negative,(neg),yes,no,no,no,yes,no,no,no,
c1memory,85,18.png,negative,negative,no,yes,no,no,yes,no,no,no,
c1memory,85,9.png,negative,positive,no,no,yes,no,no,yes,no,no,
c1memory,85,17.png,positive,negative,no,yes,no,no,no,yes,no,no,
c1memory,85,1.png,positive,negative,yes,no,no,no,yes,no,no,no,
c1memory,85,26.png,positive,(pos),no,no,yes,no,no,no,yes,no,
