phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,89,3.png,positive,positive,18
globalratings,89,9.png,positive,positive,13
globalratings,89,8.png,(pos),positive,14
globalratings,89,10.png,positive,negative,5
globalratings,89,14.png,negative,(neg),18
globalratings,89,20.png,negative,positive,6
globalratings,89,11.png,negative,negative,5
globalratings,89,24.png,negative,negative,7
globalratings,89,23.png,positive,negative,7
globalratings,89,26.png,negative,positive,15
globalratings,89,4.png,(neg),negative,15
globalratings,89,7.png,positive,(pos),13
c2ratings,89,20.png,negative,positive,6
c2ratings,89,4.png,(neg),negative,12
c2ratings,89,9.png,positive,positive,9
c2ratings,89,3.png,positive,positive,18
c2ratings,89,24.png,negative,negative,9
c2ratings,89,11.png,negative,negative,5
c2ratings,89,14.png,negative,(neg),18
c2ratings,89,26.png,negative,positive,14
c2ratings,89,23.png,positive,negative,7
c2ratings,89,8.png,(pos),positive,11
c2ratings,89,10.png,positive,negative,6
c2ratings,89,7.png,positive,(pos),11
c1ratings,89,11.png,negative,negative,8
c1ratings,89,14.png,negative,(neg),18
c1ratings,89,4.png,(neg),negative,18
c1ratings,89,26.png,negative,positive,18
c1ratings,89,3.png,positive,positive,14
c1ratings,89,9.png,positive,positive,6
c1ratings,89,8.png,(pos),positive,12
c1ratings,89,10.png,positive,negative,6
c1ratings,89,24.png,negative,negative,10
c1ratings,89,7.png,positive,(pos),12
c1ratings,89,20.png,negative,positive,5
c1ratings,89,23.png,positive,negative,10
