phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,46,11.png,positive,(pos),12
globalratings,46,9.png,positive,positive,12
globalratings,46,17.png,negative,negative,14
globalratings,46,4.png,positive,negative,15
globalratings,46,18.png,positive,negative,15
globalratings,46,26.png,negative,positive,14
globalratings,46,8.png,positive,positive,12
globalratings,46,7.png,negative,positive,14
globalratings,46,12.png,(pos),positive,15
globalratings,46,3.png,(neg),negative,15
globalratings,46,14.png,negative,negative,13
globalratings,46,5.png,negative,(neg),16
c2ratings,46,18.png,positive,negative,10
c2ratings,46,26.png,negative,positive,11
c2ratings,46,14.png,negative,negative,14
c2ratings,46,9.png,positive,positive,14
c2ratings,46,3.png,(neg),negative,15
c2ratings,46,4.png,positive,negative,15
c2ratings,46,7.png,negative,positive,11
c2ratings,46,8.png,positive,positive,9
c2ratings,46,17.png,negative,negative,14
c2ratings,46,11.png,positive,(pos),13
c2ratings,46,5.png,negative,(neg),10
c2ratings,46,12.png,(pos),positive,15
c1ratings,46,7.png,negative,positive,9
c1ratings,46,5.png,negative,(neg),16
c1ratings,46,3.png,(neg),negative,14
c1ratings,46,12.png,(pos),positive,10
c1ratings,46,4.png,positive,negative,11
c1ratings,46,8.png,positive,positive,12
c1ratings,46,11.png,positive,(pos),15
c1ratings,46,9.png,positive,positive,11
c1ratings,46,26.png,negative,positive,9
c1ratings,46,17.png,negative,negative,12
c1ratings,46,18.png,positive,negative,10
c1ratings,46,14.png,negative,negative,15
