phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,81,8.png,positive,positive,5
globalratings,81,9.png,positive,(pos),9
globalratings,81,11.png,(pos),positive,3
globalratings,81,23.png,negative,(neg),14
globalratings,81,4.png,negative,negative,9
globalratings,81,10.png,negative,positive,8
globalratings,81,3.png,positive,negative,6
globalratings,81,18.png,positive,positive,2
globalratings,81,5.png,positive,negative,12
globalratings,81,21.png,(neg),negative,17
globalratings,81,1.png,negative,negative,16
globalratings,81,24.png,negative,positive,9
c2ratings,81,23.png,negative,(neg),18
c2ratings,81,18.png,positive,positive,3
c2ratings,81,10.png,negative,positive,9
c2ratings,81,24.png,negative,positive,6
c2ratings,81,4.png,negative,negative,8
c2ratings,81,3.png,positive,negative,4
c2ratings,81,21.png,(neg),negative,15
c2ratings,81,1.png,negative,negative,13
c2ratings,81,8.png,positive,positive,2
c2ratings,81,11.png,(pos),positive,3
c2ratings,81,5.png,positive,negative,8
c2ratings,81,9.png,positive,(pos),9
c1ratings,81,11.png,(pos),positive,5
c1ratings,81,9.png,positive,(pos),0
c1ratings,81,21.png,(neg),negative,16
c1ratings,81,4.png,negative,negative,5
c1ratings,81,1.png,negative,negative,15
c1ratings,81,18.png,positive,positive,5
c1ratings,81,23.png,negative,(neg),12
c1ratings,81,3.png,positive,negative,3
c1ratings,81,10.png,negative,positive,8
c1ratings,81,24.png,negative,positive,6
c1ratings,81,8.png,positive,positive,6
c1ratings,81,5.png,positive,negative,9
