phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,7,gogo_12.jpg,(pos),positive,11
globalratings,7,gogo_17.jpg,negative,(neg),12
globalratings,7,gogo_4.jpg,positive,negative,5
globalratings,7,gogo_2.jpg,negative,negative,8
globalratings,7,gogo_6.jpg,negative,negative,10
globalratings,7,gogo_16.jpg,(neg),negative,13
globalratings,7,gogo_20.jpg,positive,(pos),7
globalratings,7,gogo_5.jpg,positive,positive,6
globalratings,7,gogo_13.jpg,negative,positive,5
globalratings,7,gogo_3.jpg,positive,positive,5
globalratings,7,gogo_9.jpg,positive,negative,3
globalratings,7,gogo_7.jpg,negative,positive,12
c2ratings,7,gogo_3.jpg,positive,positive,9
c2ratings,7,gogo_20.jpg,positive,(pos),5
c2ratings,7,gogo_6.jpg,negative,negative,3
c2ratings,7,gogo_5.jpg,positive,positive,7
c2ratings,7,gogo_13.jpg,negative,positive,9
c2ratings,7,gogo_9.jpg,positive,negative,6
c2ratings,7,gogo_7.jpg,negative,positive,10
c2ratings,7,gogo_12.jpg,(pos),positive,12
c2ratings,7,gogo_17.jpg,negative,(neg),14
c2ratings,7,gogo_16.jpg,(neg),negative,11
c2ratings,7,gogo_4.jpg,positive,negative,10
c2ratings,7,gogo_2.jpg,negative,negative,8
c1ratings,7,gogo_17.jpg,negative,(neg),10
c1ratings,7,gogo_12.jpg,(pos),positive,12
c1ratings,7,gogo_9.jpg,positive,negative,7
c1ratings,7,gogo_3.jpg,positive,positive,9
c1ratings,7,gogo_13.jpg,negative,positive,11
c1ratings,7,gogo_2.jpg,negative,negative,13
c1ratings,7,gogo_4.jpg,positive,negative,13
c1ratings,7,gogo_6.jpg,negative,negative,8
c1ratings,7,gogo_5.jpg,positive,positive,11
c1ratings,7,gogo_20.jpg,positive,(pos),6
c1ratings,7,gogo_7.jpg,negative,positive,9
c1ratings,7,gogo_16.jpg,(neg),negative,12
