phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,54,4.png,negative,negative,13
globalratings,54,11.png,positive,(pos),17
globalratings,54,1.png,negative,positive,5
globalratings,54,12.png,negative,(neg),3
globalratings,54,26.png,(neg),negative,11
globalratings,54,10.png,positive,positive,13
globalratings,54,17.png,positive,negative,7
globalratings,54,9.png,positive,positive,12
globalratings,54,3.png,negative,negative,2
globalratings,54,21.png,negative,positive,0
globalratings,54,8.png,(pos),positive,1
globalratings,54,24.png,positive,negative,3
c2ratings,54,1.png,negative,positive,0
c2ratings,54,26.png,(neg),negative,17
c2ratings,54,24.png,positive,negative,15
c2ratings,54,3.png,negative,negative,5
c2ratings,54,17.png,positive,negative,11
c2ratings,54,4.png,negative,negative,2
c2ratings,54,21.png,negative,positive,10
c2ratings,54,9.png,positive,positive,15
c2ratings,54,12.png,negative,(neg),12
c2ratings,54,11.png,positive,(pos),8
c2ratings,54,10.png,positive,positive,6
c2ratings,54,8.png,(pos),positive,9
c1ratings,54,17.png,positive,negative,11
c1ratings,54,24.png,positive,negative,6
c1ratings,54,21.png,negative,positive,11
c1ratings,54,3.png,negative,negative,7
c1ratings,54,12.png,negative,(neg),14
c1ratings,54,4.png,negative,negative,2
c1ratings,54,11.png,positive,(pos),6
c1ratings,54,8.png,(pos),positive,11
c1ratings,54,26.png,(neg),negative,17
c1ratings,54,10.png,positive,positive,7
c1ratings,54,9.png,positive,positive,15
c1ratings,54,1.png,negative,positive,0
