phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,110,11.png,negative,positive,8
globalratings,110,14.png,positive,(pos),8
globalratings,110,24.png,negative,(neg),8
globalratings,110,1.png,negative,positive,8
globalratings,110,17.png,(neg),negative,9
globalratings,110,3.png,(pos),positive,9
globalratings,110,5.png,positive,positive,10
globalratings,110,21.png,negative,negative,9
globalratings,110,9.png,positive,negative,9
globalratings,110,20.png,negative,negative,11
globalratings,110,4.png,positive,positive,11
globalratings,110,18.png,positive,negative,13
c2ratings,110,17.png,(neg),negative,9
c2ratings,110,3.png,(pos),positive,9
c2ratings,110,1.png,negative,positive,7
c2ratings,110,4.png,positive,positive,7
c2ratings,110,24.png,negative,(neg),7
c2ratings,110,5.png,positive,positive,9
c2ratings,110,11.png,negative,positive,8
c2ratings,110,18.png,positive,negative,11
c2ratings,110,14.png,positive,(pos),11
c2ratings,110,21.png,negative,negative,8
c2ratings,110,20.png,negative,negative,11
c2ratings,110,9.png,positive,negative,9
c1ratings,110,11.png,negative,positive,11
c1ratings,110,5.png,positive,positive,11
c1ratings,110,18.png,positive,negative,11
c1ratings,110,14.png,positive,(pos),7
c1ratings,110,17.png,(neg),negative,9
c1ratings,110,3.png,(pos),positive,7
c1ratings,110,1.png,negative,positive,7
c1ratings,110,20.png,negative,negative,10
c1ratings,110,21.png,negative,negative,10
c1ratings,110,4.png,positive,positive,8
c1ratings,110,9.png,positive,negative,8
c1ratings,110,24.png,negative,(neg),8
