ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp
11	0	0	l_nif_11.wav	neu_r_29.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_3.wav	pos_r_64.wav	2015-03-09_10.17.00.265000
11	0	0	l_lup_12.wav	neu_r_23.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_45.wav	neu_r_76.wav	2015-03-09_10.17.00.265000
11	0	1	neu_l_14.wav	r_tol_15.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_20.wav	pos_r_59.wav	2015-03-09_10.17.00.265000
11	1	0	neu_l_13.wav	neu_r_36.wav	2015-03-09_10.17.00.265000
11	0	1	neu_l_39.wav	r_tol_14.wav	2015-03-09_10.17.00.265000
11	1	0	neu_l_45.wav	pos_r_26.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_72.wav	r_lup_11.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_11.wav	neu_r_29.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_3.wav	pos_r_48.wav	2015-03-09_10.17.00.265000
11	0	0	l_lup_12.wav	neu_r_79.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_47.wav	neu_r_35.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_1.wav	neu_r_9.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_12.wav	neg_r_32.wav	2015-03-09_10.17.00.265000
11	1	0	l_lup_16.wav	neu_r_24.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_63.wav	neu_r_35.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_61.wav	neg_r_34.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_39.wav	r_nif_15.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_11.wav	neu_r_70.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_3.wav	pos_r_14.wav	2015-03-09_10.17.00.265000
11	1	0	l_lup_12.wav	neu_r_10.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_52.wav	neu_r_66.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_1.wav	neu_r_9.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_12.wav	neg_r_5.wav	2015-03-09_10.17.00.265000
11	0	0	l_lup_16.wav	neu_r_26.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_4.wav	neu_r_32.wav	2015-03-09_10.17.00.265000
11	0	1	neu_l_14.wav	r_tol_11.wav	2015-03-09_10.17.00.265000
11	1	0	neu_l_29.wav	neg_r_37.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_73.wav	r_lup_4.wav	2015-03-09_10.17.00.265000
11	0	1	neu_l_43.wav	r_tol_15.wav	2015-03-09_10.17.00.265000
11	1	0	neu_l_43.wav	pos_r_44.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_42.wav	r_nif_16.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_7.wav	neu_r_5.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_8.wav	pos_r_32.wav	2015-03-09_10.17.00.265000
11	1	0	l_lup_9.wav	neu_r_53.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_7.wav	neu_r_38.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_2.wav	neu_r_32.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_10.wav	pos_r_17.wav	2015-03-09_10.17.00.265000
11	0	0	l_lup_20.wav	neu_r_69.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_61.wav	neu_r_15.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_74.wav	neg_r_72.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_63.wav	neu_r_50.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_19.wav	neu_r_70.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_4.wav	neg_r_6.wav	2015-03-09_10.17.00.265000
11	1	0	l_lup_13.wav	neu_r_53.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_13.wav	neu_r_70.wav	2015-03-09_10.17.00.265000
11	0	1	neu_l_64.wav	r_tol_11.wav	2015-03-09_10.17.00.265000
11	1	0	neu_l_4.wav	neg_r_27.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_47.wav	r_nif_6.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_3.wav	pos_r_18.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_68.wav	r_lup_6.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_1.wav	neu_r_79.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_12.wav	neg_r_46.wav	2015-03-09_10.17.00.265000
11	1	0	l_lup_16.wav	neu_r_21.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_19.wav	neu_r_55.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_7.wav	neu_r_32.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_8.wav	pos_r_41.wav	2015-03-09_10.17.00.265000
11	1	0	l_lup_9.wav	neu_r_25.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_39.wav	neu_r_69.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_12.wav	neu_r_54.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_6.wav	pos_r_66.wav	2015-03-09_10.17.00.265000
11	0	0	l_lup_5.wav	neu_r_31.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_1.wav	neu_r_66.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_1.wav	neu_r_23.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_12.wav	neg_r_29.wav	2015-03-09_10.17.00.265000
11	1	0	l_lup_16.wav	neu_r_50.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_20.wav	neu_r_30.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_19.wav	neu_r_69.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_4.wav	neg_r_66.wav	2015-03-09_10.17.00.265000
11	1	0	l_lup_13.wav	neu_r_22.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_33.wav	neu_r_56.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_67.wav	pos_r_68.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_62.wav	r_lup_18.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_72.wav	pos_r_15.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_67.wav	r_lup_11.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_11.wav	neu_r_53.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_3.wav	pos_r_79.wav	2015-03-09_10.17.00.265000
11	0	0	l_lup_12.wav	neu_r_75.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_2.wav	neu_r_35.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_2.wav	neu_r_22.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_10.wav	pos_r_63.wav	2015-03-09_10.17.00.265000
11	0	0	l_lup_20.wav	neu_r_65.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_71.wav	neu_r_77.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_2.wav	neu_r_16.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_10.wav	pos_r_4.wav	2015-03-09_10.17.00.265000
11	0	0	l_lup_20.wav	neu_r_11.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_33.wav	neu_r_5.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_1.wav	neu_r_25.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_12.wav	neg_r_48.wav	2015-03-09_10.17.00.265000
11	0	0	l_lup_16.wav	neu_r_6.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_34.wav	neu_r_65.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_43.wav	pos_r_67.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_44.wav	r_nif_15.wav	2015-03-09_10.17.00.265000
11	0	1	neu_l_57.wav	r_tol_9.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_73.wav	neg_r_69.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_62.wav	neu_r_56.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_7.wav	neu_r_12.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_8.wav	pos_r_52.wav	2015-03-09_10.17.00.265000
11	0	0	l_lup_9.wav	neu_r_60.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_52.wav	neu_r_80.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_44.wav	pos_r_57.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_19.wav	r_nif_10.wav	2015-03-09_10.17.00.265000
11	0	1	neu_l_28.wav	r_tol_14.wav	2015-03-09_10.17.00.265000
11	1	0	neu_l_14.wav	pos_r_38.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_52.wav	neu_r_76.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_73.wav	pos_r_62.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_27.wav	r_nif_10.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_20.wav	neu_r_56.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_13.wav	neg_r_33.wav	2015-03-09_10.17.00.265000
11	0	0	l_lup_7.wav	neu_r_76.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_39.wav	neu_r_26.wav	2015-03-09_10.17.00.265000
11	0	1	neu_l_57.wav	r_tol_7.wav	2015-03-09_10.17.00.265000
11	1	0	neu_l_52.wav	neg_r_5.wav	2015-03-09_10.17.00.265000
11	0	0	neu_l_44.wav	neu_r_69.wav	2015-03-09_10.17.00.265000
11	0	0	l_nif_19.wav	neu_r_36.wav	2015-03-09_10.17.00.265000
11	0	1	l_tol_4.wav	neg_r_19.wav	2015-03-09_10.17.00.265000
