subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
11,cs13.bmp,no,no,yes,1121.jpg,7187.jpg,7090.jpg,5740.jpg,5535.jpg,2580.jpg,no,no,yes,no,no,no,1661783,1669477,1669727,1678997
11,cs29.bmp,no,no,yes,9561.jpg,9280.jpg,9290.jpg,2750.jpg,9007.jpg,9830.jpg,yes,no,no,no,no,no,1680076,1686989,1687239,1689149
11,cs25.bmp,yes,no,no,9340.JPG,9007.jpg,6311.jpg,2141.jpg,9432.jpg,9041.jpg,no,yes,no,no,no,no,1690099,1693493,1693743,1706965
11,cs21.bmp,no,no,yes,9415.jpg,9331.jpg,9520.JPG,3181.jpg,9265.jpg,9280.jpg,yes,no,no,no,no,no,1707919,1713293,1713543,1717004
11,cs18.bmp,no,no,yes,9330.jpg,9280.jpg,9430.JPG,9520.JPG,9435.jpg,9320.jpg,yes,no,no,no,no,no,1717966,1724949,1725199,1730341
11,cs30.bmp,yes,no,no,1750.JPG,1710.JPG,2040.jpg,1721.jpg,1463.jpg,1460.JPG,no,yes,no,no,no,no,1731310,1733572,1733822,1737845
11,cs19.bmp,yes,no,no,3181.jpg,9520.JPG,3220.JPG,9611.jpg,2900.1.jpg,9432.jpg,no,no,yes,no,no,no,1738798,1740925,1741175,1745277
11,cs15.bmp,no,no,yes,2216.jpg,1463.jpg,8540.JPG,2345.jpg,2311.jpg,2080.jpg,no,no,no,no,yes,no,1746226,1748541,1748791,1751581
11,cs12.bmp,yes,no,no,5830.JPG,1440.jpg,2345.jpg,2070.jpg,1750.JPG,1920.JPG,no,no,no,no,no,yes,1752525,1755877,1756127,1762309
11,cs22.bmp,yes,no,no,7820.jpg,7550.jpg,7490.jpg,5920.JPG,2487.jpg,1121.jpg,no,no,yes,no,no,no,1763268,1771508,1771758,1776901
11,cs17.bmp,yes,no,no,5830.JPG,1920.JPG,2080.jpg,2345.jpg,4626.jpg,2150.JPG,no,no,no,yes,no,no,1777850,1783533,1783783,1786868
11,cs27.bmp,yes,no,no,9430.JPG,9340.JPG,3220.JPG,9000.jpg,9220.jpg,9041.jpg,yes,no,no,no,no,no,1787819,1789676,1789926,1798181
11,cs10.bmp,no,yes,no,2660.jpg,1721.jpg,1999.jpg,2216.jpg,2050.jpg,8461.jpg,no,no,yes,no,no,no,1799168,1807004,1807254,1810317
11,cs6.bmp,no,yes,no,6831.jpg,9340.JPG,9320.jpg,9000.jpg,9180.JPG,9331.jpg,yes,no,no,no,no,no,1811264,1813357,1813607,1818061
11,cs26.bmp,no,yes,no,2900.1.jpg,2053.JPG,9007.jpg,9342.jpg,7359.jpg,9415.jpg,no,no,yes,no,no,no,1819012,1822876,1823126,1828341
11,cs16.bmp,no,no,yes,7640.jpg,7187.jpg,7004.jpg,5740.jpg,2620.jpg,1616.jpg,no,no,no,no,yes,no,1829303,1832781,1833031,1841116
11,cs14.bmp,yes,no,no,1710.JPG,1999.jpg,2080.jpg,8461.jpg,4626.jpg,2057.jpg,yes,no,no,no,no,no,1842060,1850773,1851023,1854269
11,cs1.bmp,no,no,yes,7004.jpg,2487.jpg,7090.jpg,5731.jpg,5455.jpg,2575.jpg,yes,no,no,no,no,no,1855220,1857516,1857766,1866485
11,cs28.bmp,yes,no,no,1710.JPG,1920.JPG,5910.JPG,8420.JPG,2091.jpg,2050.jpg,no,no,no,no,yes,no,1867440,1870357,1870607,1873381
11,cs3.bmp,yes,no,no,8461.jpg,5830.JPG,2080.jpg,2070.jpg,8420.JPG,2091.jpg,no,no,no,no,no,yes,1874336,1879429,1879679,1883221
11,cs7.bmp,no,no,yes,7004.jpg,4631.JPG,2575.jpg,2620.jpg,7233.jpg,7620.JPG,no,yes,no,no,no,no,1884171,1887813,1888063,1889941
11,cs9.bmp,no,yes,no,9611.jpg,9530.JPG,3181.jpg,2276.jpg,9430.JPG,9520.JPG,no,no,no,no,yes,no,1890890,1893860,1894110,1901405
11,cs5.bmp,yes,no,no,2058.jpg,1750.JPG,2057.jpg,1920.JPG,1440.jpg,2345.jpg,no,no,no,yes,no,no,1902349,1904053,1904303,1908477
