subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
13,cs1.bmp,no,yes,no,7000.jpg,7503.JPG,1616.jpg,7090.jpg,5740.jpg,5535.jpg,no,no,no,no,yes,no,2011828,2020458,2020708,2029193
13,cs27.bmp,no,no,yes,9265.jpg,2750.jpg,9007.jpg,9520.JPG,2276.jpg,3181.jpg,yes,no,no,no,no,no,2030263,2033010,2033260,2045780
13,cs3.bmp,no,no,yes,5455.jpg,7000.jpg,7211.jpg,1935.jpg,1616.jpg,2620.jpg,no,no,no,yes,no,no,2046736,2049238,2049488,2052929
13,cs19.bmp,yes,no,no,1920.JPG,2091.jpg,7330.JPG,5830.JPG,2395.jpg,2209.jpg,no,no,no,no,yes,no,2053875,2056811,2057061,2060820
13,cs23.bmp,no,yes,no,2071.jpg,5830.JPG,1920.JPG,1721.jpg,8461.jpg,2395.jpg,no,no,yes,no,no,no,2061771,2064598,2064848,2066456
13,cs14.bmp,no,yes,no,9330.jpg,9342.jpg,9435.jpg,3160.JPG,2750.jpg,2276.jpg,yes,no,no,no,no,no,2067408,2069621,2069871,2074006
13,cs9.bmp,yes,no,no,9220.jpg,3181.jpg,2750.jpg,2205.jpg,3300.jpg,3160.JPG,no,no,no,no,yes,no,2074960,2077052,2077302,2082452
13,cs11.bmp,no,yes,no,7820.jpg,5395.jpg,2220.jpg,3550.2.jpg,7504.jpg,7080.jpg,no,no,yes,no,no,no,2083412,2086396,2086646,2091513
13,cs26.bmp,yes,no,no,2340.JPG,1440.jpg,2660.jpg,2345.jpg,2080.jpg,2091.jpg,no,yes,no,no,no,no,2092495,2094319,2094569,2099768
13,cs2.bmp,no,yes,no,9290.jpg,9611.jpg,2455.jpg,7359.jpg,6831.jpg,2053.JPG,yes,no,no,no,no,no,2100723,2102926,2103176,2111974
13,cs28.bmp,yes,no,no,2660.jpg,2070.jpg,8420.JPG,2080.jpg,1710.JPG,1440.jpg,no,no,yes,no,no,no,2112922,2114584,2114834,2117611
13,cs24.bmp,no,no,yes,1999.jpg,4626.jpg,8540.JPG,2050.jpg,2071.jpg,2080.jpg,no,no,yes,no,no,no,2118557,2120322,2120572,2122769
13,cs21.bmp,no,no,yes,9340.JPG,3220.JPG,2053.JPG,9290.jpg,9331.jpg,2900.1.jpg,no,yes,no,no,no,no,2123721,2125711,2125961,2127861
13,cs22.bmp,yes,no,no,4626.jpg,5910.JPG,2050.jpg,2341.jpg,2071.jpg,2091.jpg,no,no,no,no,yes,no,2128807,2132222,2132472,2138063
13,cs7.bmp,no,no,yes,9520.JPG,9000.jpg,3220.JPG,9320.jpg,3300.jpg,2900.1.jpg,no,no,yes,no,no,no,2139095,2142804,2143054,2145326
13,cs25.bmp,yes,no,no,9340.JPG,9007.jpg,9435.jpg,2455.jpg,9000.jpg,9520.JPG,no,no,yes,no,no,no,2146276,2147760,2148010,2151581
13,cs18.bmp,no,yes,no,7004.jpg,7000.jpg,7187.jpg,1616.jpg,2220.jpg,8211.jpg,no,no,yes,no,no,no,2152534,2163794,2164044,2165393
13,cs5.bmp,no,no,yes,9415.jpg,2205.jpg,9520.JPG,9331.jpg,9265.jpg,9340.JPG,no,no,no,no,no,yes,2166347,2168273,2168523,2170505
13,cs20.bmp,no,no,yes,9415.jpg,9041.jpg,3160.JPG,9265.jpg,9220.jpg,9320.jpg,no,yes,no,no,no,no,2171452,2174555,2174805,2177386
13,cs29.bmp,yes,no,no,7359.jpg,9220.jpg,9435.jpg,3300.jpg,9520.JPG,9290.jpg,no,no,no,no,no,yes,2178334,2179694,2179944,2182931
13,cs4.bmp,no,yes,no,2080.jpg,1440.jpg,2345.jpg,2311.jpg,2340.JPG,8461.jpg,yes,no,no,no,no,no,2183877,2191358,2191608,2198454
13,cs15.bmp,yes,no,no,1999.jpg,2209.jpg,8540.JPG,2216.jpg,2260.JPG,2150.JPG,no,yes,no,no,no,no,2199407,2201695,2201945,2202167
13,cs10.bmp,yes,no,no,2205.jpg,9331.jpg,9430.JPG,9320.jpg,9007.jpg,2455.jpg,no,yes,no,no,no,no,2203113,2205785,2206035,2211983
13,cs8.bmp,yes,no,no,2660.jpg,8461.jpg,1440.jpg,5910.JPG,2550.jpg,5830.JPG,no,no,no,no,yes,no,2212942,2214533,2214783,2221128
13,cs17.bmp,no,yes,no,9041.jpg,9342.jpg,2455.jpg,9415.jpg,9280.jpg,3160.JPG,yes,no,no,no,no,no,2222077,2224202,2224452,2234262
13,cs12.bmp,no,yes,no,5830.JPG,1460.JPG,2150.JPG,2070.jpg,2340.JPG,1721.jpg,no,no,no,yes,no,no,2235209,2236884,2237134,2242197
13,cs6.bmp,yes,no,no,2071.jpg,1920.JPG,2311.jpg,2660.jpg,1710.JPG,1440.jpg,yes,no,no,no,no,no,2243447,2245764,2246014,2250870
13,cs13.bmp,no,yes,no,2058.jpg,2057.jpg,2040.jpg,2050.jpg,2150.JPG,2091.jpg,no,yes,no,no,no,no,2251832,2254146,2254396,2258849
13,cs30.bmp,yes,no,no,1313.jpg,7080.jpg,7000.jpg,7004.jpg,5731.jpg,1616.jpg,no,no,no,no,no,yes,2259797,2262121,2262371,2270538
13,cs16.bmp,no,no,yes,2635.jpg,1121.jpg,1935.jpg,5510.jpg,2220.jpg,5535.jpg,no,no,yes,no,no,no,2271519,2274723,2274973,2283449
