subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
20,cs22.bmp,no,yes,no,9430.JPG,9180.JPG,2900.1.jpg,9561.jpg,9265.jpg,9520.JPG,no,yes,no,no,no,no,2234457,2244998,2245248,2264531
20,cs11.bmp,no,no,yes,7233.jpg,7000.jpg,7503.JPG,5395.jpg,7080.jpg,7640.jpg,no,no,no,no,no,yes,2265584,2271482,2271732,2282402
20,cs16.bmp,yes,no,no,7080.jpg,1616.jpg,7820.jpg,7090.jpg,5510.jpg,5731.jpg,yes,no,no,no,no,no,2283347,2290122,2290372,2299505
20,cs20.bmp,yes,no,no,2216.jpg,2660.jpg,1460.JPG,8540.JPG,2071.jpg,8461.jpg,no,no,yes,no,no,no,2300456,2314671,2314921,2320189
20,cs23.bmp,yes,no,no,2050.jpg,1460.JPG,8461.jpg,5831.jpg,1999.jpg,1721.jpg,no,no,no,no,no,yes,2321135,2324219,2324469,2331414
20,cs10.bmp,no,no,yes,9290.jpg,9265.jpg,6831.jpg,3181.jpg,9320.jpg,3220.JPG,no,no,no,no,no,yes,2332363,2347312,2347562,2352311
20,cs24.bmp,no,yes,no,2276.jpg,2900.1.jpg,9530.JPG,9331.jpg,9520.JPG,9415.jpg,no,no,no,no,yes,no,2353255,2359422,2359672,2361980
20,cs8.bmp,yes,no,no,2040.jpg,2660.jpg,8420.JPG,2050.jpg,1920.JPG,7330.JPG,yes,no,no,no,no,no,2362925,2367155,2367405,2377555
20,cs21.bmp,yes,no,no,9041.jpg,9180.JPG,3160.JPG,9430.JPG,9280.jpg,2900.1.jpg,no,no,no,yes,no,no,2378508,2381865,2382115,2397738
20,cs6.bmp,yes,no,no,9430.JPG,2455.jpg,6831.jpg,9530.JPG,2750.jpg,9830.jpg,no,no,no,no,no,yes,2398695,2401163,2401413,2410947
20,cs15.bmp,yes,no,no,2750.jpg,9220.jpg,3300.jpg,9340.JPG,2276.jpg,3160.JPG,yes,no,no,no,no,no,2411905,2415129,2415379,2426253
20,cs14.bmp,yes,no,no,6311.jpg,9280.jpg,9331.jpg,9432.jpg,2750.jpg,2141.jpg,no,no,yes,no,no,no,2427200,2430683,2430933,2436934
20,cs30.bmp,yes,no,no,8420.JPG,2660.jpg,2091.jpg,5910.JPG,2260.JPG,2070.jpg,no,no,no,no,yes,no,2437909,2441324,2441574,2444694
20,cs1.bmp,no,no,yes,7490.jpg,7080.jpg,1121.jpg,5535.jpg,7820.jpg,7620.JPG,no,no,yes,no,no,no,2445644,2450614,2450864,2455388
20,cs17.bmp,yes,no,no,7090.jpg,7187.jpg,7000.jpg,2635.jpg,5920.JPG,7004.jpg,no,yes,no,no,no,no,2456339,2467490,2467740,2474954
20,cs9.bmp,no,yes,no,7502.jpg,1463.jpg,2040.jpg,1750.JPG,2150.JPG,2341.jpg,no,yes,no,no,no,no,2475904,2480963,2481213,2489850
20,cs29.bmp,yes,no,no,9000.jpg,9520.JPG,9320.jpg,9432.jpg,6311.jpg,9220.jpg,no,yes,no,no,no,no,2490799,2493046,2493296,2497041
20,cs12.bmp,no,yes,no,9432.jpg,9265.jpg,9280.jpg,9342.jpg,9561.jpg,2205.jpg,no,no,yes,no,no,no,2497988,2500108,2500358,2503987
20,cs28.bmp,yes,no,no,8420.JPG,2340.JPG,1999.jpg,2040.jpg,1440.jpg,2209.jpg,no,no,no,yes,no,no,2504928,2507485,2507735,2514251
20,cs13.bmp,no,no,yes,5910.JPG,5831.jpg,1460.JPG,2040.jpg,7330.JPG,1920.JPG,yes,no,no,no,no,no,2515205,2520550,2520800,2525393
20,cs25.bmp,yes,no,no,7330.JPG,2057.jpg,2050.jpg,2260.JPG,1440.jpg,1750.JPG,no,no,no,no,yes,no,2526341,2528746,2528996,2539484
20,cs4.bmp,no,yes,no,7490.jpg,7090.jpg,7830.jpg,2580.jpg,3550.2.jpg,5395.jpg,no,no,no,no,yes,no,2540435,2548138,2548388,2554437
20,cs18.bmp,no,no,yes,5830.JPG,2058.jpg,2341.jpg,2260.JPG,7502.jpg,1750.JPG,no,no,no,no,yes,no,2555389,2557957,2558207,2565603
20,cs2.bmp,no,no,yes,7359.jpg,2455.jpg,9330.jpg,9530.JPG,2900.1.jpg,9830.jpg,no,no,no,no,no,yes,2566554,2572100,2572350,2576975
20,cs27.bmp,yes,no,no,2341.jpg,1463.jpg,8461.jpg,1460.JPG,2057.jpg,1440.jpg,no,no,no,no,no,yes,2577918,2580245,2580495,2584988
20,cs5.bmp,no,yes,no,9000.jpg,9342.jpg,2053.JPG,2141.jpg,2205.jpg,9830.jpg,no,no,yes,no,no,no,2585932,2590946,2591196,2605593
20,cs3.bmp,no,no,yes,7211.jpg,5740.jpg,2487.jpg,5535.jpg,7550.jpg,7503.JPG,no,yes,no,no,no,no,2606548,2609118,2609368,2620193
20,cs7.bmp,yes,no,no,2216.jpg,2150.JPG,2260.JPG,5831.jpg,8420.JPG,2340.JPG,yes,no,no,no,no,no,2621145,2624407,2624657,2631533
20,cs19.bmp,no,yes,no,2340.JPG,2550.jpg,2311.jpg,2209.jpg,2260.JPG,2050.jpg,no,no,no,no,yes,no,2632495,2635536,2635786,2649187
20,cs26.bmp,yes,no,no,9342.jpg,9320.jpg,9340.JPG,3300.jpg,9220.jpg,9041.jpg,no,no,yes,no,no,no,2650133,2653000,2653250,2659287
