subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
40,cs7.bmp,no,yes,no,1460.JPG,8420.JPG,7502.jpg,2080.jpg,2040.jpg,1710.JPG,no,no,no,no,no,yes,2099801,2122029,2122279,2166926
40,cs16.bmp,yes,no,no,9530.JPG,9041.jpg,9432.jpg,6311.jpg,9280.jpg,2141.jpg,no,no,no,no,yes,no,2168025,2172219,2172469,2199039
40,cs19.bmp,yes,no,no,1440.jpg,1999.jpg,2040.jpg,2216.jpg,2150.JPG,2058.jpg,no,no,no,no,no,yes,2199988,2204703,2204953,2212601
40,cs23.bmp,yes,no,no,9530.JPG,9290.jpg,9342.jpg,2900.1.jpg,9435.jpg,9415.jpg,no,no,no,no,yes,no,2213555,2220656,2220906,2227695
40,cs30.bmp,yes,no,no,2345.jpg,1440.jpg,7330.JPG,1460.JPG,2209.jpg,2150.JPG,no,no,no,no,yes,no,2228661,2230564,2230814,2248986
40,cs4.bmp,no,no,yes,7503.JPG,2635.jpg,5395.jpg,7090.jpg,8211.jpg,7211.jpg,no,no,no,no,no,yes,2249948,2262864,2263114,2269467
40,cs13.bmp,no,no,yes,1750.JPG,1999.jpg,2345.jpg,1463.jpg,2050.jpg,1710.JPG,no,no,yes,no,no,no,2270423,2272677,2272927,2285667
40,cs6.bmp,yes,no,no,9220.jpg,9432.jpg,6831.jpg,2053.JPG,9280.jpg,9430.JPG,no,no,no,no,yes,no,2286615,2299261,2299511,2306896
40,cs20.bmp,yes,no,no,2141.jpg,9000.jpg,9340.JPG,6311.jpg,3300.jpg,2205.jpg,no,no,no,no,yes,no,2307858,2310137,2310387,2319503
40,cs26.bmp,no,no,yes,7080.jpg,7620.JPG,5920.JPG,2635.jpg,8211.jpg,7004.jpg,no,yes,no,no,no,no,2320461,2325358,2325608,2335907
40,cs25.bmp,yes,no,no,5830.JPG,2260.JPG,1999.jpg,2345.jpg,1750.JPG,2341.jpg,no,yes,no,no,no,no,2336862,2341144,2341394,2352647
40,cs8.bmp,no,no,yes,4626.jpg,7502.jpg,8420.JPG,2050.jpg,1999.jpg,1440.jpg,yes,no,no,no,no,no,2353591,2357222,2357472,2366087
40,cs29.bmp,no,yes,no,2635.jpg,7090.jpg,5510.jpg,7550.jpg,7000.jpg,2575.jpg,no,no,yes,no,no,no,2367040,2388166,2388416,2395060
40,cs21.bmp,no,no,yes,5510.jpg,7211.jpg,1121.jpg,1616.jpg,1313.jpg,5920.JPG,no,no,yes,no,no,no,2396027,2398712,2398962,2401227
40,cs15.bmp,no,no,yes,3300.jpg,3160.JPG,9611.jpg,9320.jpg,9415.jpg,9007.jpg,no,yes,no,no,no,no,2402179,2408933,2409183,2411351
40,cs5.bmp,no,no,yes,9220.jpg,9280.jpg,7359.jpg,9340.JPG,2053.JPG,9007.jpg,no,no,yes,no,no,no,2412297,2415245,2415495,2427307
40,cs14.bmp,no,no,yes,9220.jpg,9290.jpg,2900.1.jpg,9415.jpg,9180.JPG,2053.JPG,no,no,no,no,yes,no,2428264,2437243,2437493,2442321
40,cs17.bmp,no,no,yes,2550.jpg,5830.JPG,2080.jpg,1721.jpg,8461.jpg,1710.JPG,yes,no,no,no,no,no,2443273,2455387,2455637,2457811
40,cs18.bmp,yes,no,no,8420.JPG,4626.jpg,2550.jpg,1460.JPG,1750.JPG,2660.jpg,no,yes,no,no,no,no,2458757,2460570,2460820,2477780
40,cs22.bmp,no,no,yes,7080.jpg,1616.jpg,1313.jpg,2487.jpg,7490.jpg,7640.jpg,no,no,no,no,no,yes,2478744,2496997,2497247,2509357
40,cs2.bmp,yes,no,no,1463.jpg,2341.jpg,4626.jpg,2550.jpg,2050.jpg,1440.jpg,no,no,no,no,no,yes,2510313,2514743,2514993,2526507
40,cs24.bmp,yes,no,no,1463.jpg,2395.jpg,2080.jpg,2050.jpg,2057.jpg,8461.jpg,no,no,yes,no,no,no,2527461,2531211,2531461,2534919
40,cs27.bmp,no,no,yes,2071.jpg,2070.jpg,1999.jpg,1920.JPG,8420.JPG,1721.jpg,no,no,no,no,yes,no,2535865,2539449,2539699,2544062
40,cs10.bmp,no,yes,no,9415.jpg,2205.jpg,3181.jpg,3220.JPG,9830.jpg,2900.1.jpg,no,no,yes,no,no,no,2545006,2552070,2552320,2556388
40,cs12.bmp,no,no,yes,9520.JPG,3181.jpg,9432.jpg,2455.jpg,9342.jpg,3160.JPG,no,no,yes,no,no,no,2557334,2560492,2560742,2569589
40,cs9.bmp,no,no,yes,2900.1.jpg,2750.jpg,9320.jpg,9430.JPG,9340.JPG,2276.jpg,no,no,yes,no,no,no,2570537,2596750,2597000,2601065
40,cs28.bmp,no,no,yes,9265.jpg,9830.jpg,3300.jpg,9340.JPG,2205.jpg,9007.jpg,yes,no,no,no,no,no,2602021,2606607,2606857,2608341
40,cs1.bmp,no,yes,no,7550.jpg,7090.jpg,2620.jpg,7004.jpg,7000.jpg,7211.jpg,no,no,no,no,yes,no,2609291,2625610,2625860,2628952
40,cs3.bmp,yes,no,no,9007.jpg,9561.jpg,9180.JPG,9320.jpg,9331.jpg,9611.jpg,yes,no,no,no,no,no,2629916,2632007,2632257,2633390
40,cs11.bmp,no,yes,no,1721.jpg,5910.JPG,1750.JPG,2660.jpg,1710.JPG,1460.JPG,no,no,yes,no,no,no,2634338,2644733,2644983,2648709
