subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
42,cs16.bmp,no,no,yes,9000.jpg,2900.1.jpg,9830.jpg,9432.jpg,3300.jpg,7359.jpg,no,no,no,yes,no,no,1647889,1656647,1656897,1661143
42,cs23.bmp,yes,no,no,2040.jpg,2340.JPG,2341.jpg,1460.JPG,2071.jpg,2058.jpg,no,no,yes,no,no,no,1662205,1667287,1667537,1673303
42,cs19.bmp,no,yes,no,9432.jpg,9330.jpg,2205.jpg,9340.JPG,2053.JPG,9280.jpg,no,yes,no,no,no,no,1674255,1676215,1676465,1679031
42,cs21.bmp,yes,no,no,2455.jpg,3160.JPG,9330.jpg,2205.jpg,2750.jpg,9430.JPG,no,no,no,yes,no,no,1679978,1681735,1681985,1689959
42,cs6.bmp,no,no,yes,5831.jpg,5910.JPG,2660.jpg,2057.jpg,2311.jpg,1999.jpg,no,no,no,no,no,yes,1690905,1693696,1693946,1703159
42,cs25.bmp,no,no,yes,5510.jpg,5455.jpg,1313.jpg,2620.jpg,7000.jpg,7503.JPG,no,no,yes,no,no,no,1704112,1706607,1706857,1710352
42,cs5.bmp,yes,no,no,3550.2.jpg,1935.jpg,1121.jpg,5920.JPG,7504.jpg,5740.jpg,no,yes,no,no,no,no,1711305,1712927,1713177,1721199
42,cs15.bmp,no,yes,no,9415.jpg,9432.jpg,7359.jpg,9340.JPG,9342.jpg,9435.jpg,no,no,yes,no,no,no,1722155,1724055,1724305,1730831
42,cs11.bmp,yes,no,no,2209.jpg,2216.jpg,8420.JPG,2050.jpg,1920.JPG,2660.jpg,no,yes,no,no,no,no,1731783,1733423,1733673,1740023
42,cs20.bmp,no,no,yes,9320.jpg,2053.JPG,9007.jpg,7359.jpg,9330.jpg,3220.JPG,yes,no,no,no,no,no,1740982,1749959,1750209,1751535
42,cs17.bmp,yes,no,no,1463.jpg,7502.jpg,1721.jpg,5831.jpg,2395.jpg,2660.jpg,no,yes,no,no,no,no,1752482,1755959,1756209,1757487
42,cs24.bmp,yes,no,no,5910.JPG,2071.jpg,1460.JPG,4626.jpg,2040.jpg,2209.jpg,no,no,no,no,no,yes,1758436,1760367,1760617,1763280
42,cs29.bmp,no,yes,no,2070.jpg,1440.jpg,7502.jpg,1920.JPG,2216.jpg,1460.JPG,yes,no,no,no,no,no,1764249,1765863,1766113,1769367
42,cs4.bmp,no,no,yes,7502.jpg,2340.JPG,2058.jpg,2216.jpg,2345.jpg,2057.jpg,no,no,no,yes,no,no,1770311,1771847,1772097,1774855
42,cs14.bmp,no,no,yes,8420.JPG,2071.jpg,5831.jpg,2091.jpg,1750.JPG,2057.jpg,no,yes,no,no,no,no,1775801,1777583,1777833,1780744
42,cs28.bmp,no,no,yes,5510.jpg,7080.jpg,3550.2.jpg,7004.jpg,7550.jpg,7000.jpg,no,no,yes,no,no,no,1781692,1784583,1784833,1789063
