subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
14,cs24.bmp,no,yes,no,9435.jpg,9007.jpg,3181.jpg,9415.jpg,2750.jpg,9290.jpg,no,no,yes,no,no,no,2593369,2598297,2598547,2602425
14,cs5.bmp,no,yes,no,9265.jpg,9830.jpg,9180.JPG,9290.jpg,9320.jpg,2205.jpg,no,no,no,yes,no,no,2603373,2614073,2614323,2620233
14,cs13.bmp,no,no,yes,2575.jpg,1121.jpg,7550.jpg,7830.jpg,7090.jpg,7211.jpg,yes,no,no,no,no,no,2621222,2624880,2625130,2635257
14,cs22.bmp,no,no,yes,6831.jpg,9530.JPG,2750.jpg,3160.JPG,3220.JPG,9611.jpg,yes,no,no,no,no,no,2636207,2644833,2645083,2648625
14,cs19.bmp,yes,no,no,2071.jpg,8540.JPG,5831.jpg,2070.jpg,2058.jpg,7502.jpg,no,yes,no,no,no,no,2649574,2654601,2654851,2660360
14,cs2.bmp,no,no,yes,9520.JPG,9290.jpg,6311.jpg,9611.jpg,9265.jpg,9007.jpg,no,yes,no,no,no,no,2661304,2664073,2664323,2675736
14,cs16.bmp,yes,no,no,2058.jpg,2341.jpg,5910.JPG,1750.JPG,2660.jpg,1440.jpg,no,no,no,yes,no,no,2676684,2679881,2680131,2686497
14,cs21.bmp,no,no,yes,2220.jpg,1313.jpg,7504.jpg,2372.jpg,2580.jpg,5920.JPG,yes,no,no,no,no,no,2687445,2690721,2690971,2694928
14,cs25.bmp,no,no,yes,1121.jpg,7820.jpg,7080.jpg,7640.jpg,7004.jpg,7550.jpg,no,yes,no,no,no,no,2695872,2701737,2701987,2706473
14,cs18.bmp,yes,no,no,7550.jpg,7503.JPG,5455.jpg,7004.jpg,2620.jpg,7620.JPG,no,no,no,no,no,yes,2707429,2719017,2719267,2724273
14,cs27.bmp,no,no,yes,9000.jpg,2455.jpg,7359.jpg,2141.jpg,2900.1.jpg,9290.jpg,yes,no,no,no,no,no,2725223,2728408,2728658,2735129
14,cs29.bmp,yes,no,no,2091.jpg,2260.JPG,2395.jpg,2660.jpg,2050.jpg,4626.jpg,no,no,yes,no,no,no,2736074,2738825,2739075,2751753
14,cs3.bmp,no,no,yes,4626.jpg,2150.JPG,5910.JPG,2345.jpg,2091.jpg,5830.JPG,no,yes,no,no,no,no,2752702,2755305,2755555,2759169
14,cs30.bmp,no,no,yes,7233.jpg,1121.jpg,5535.jpg,8211.jpg,1616.jpg,7211.jpg,no,yes,no,no,no,no,2760112,2763368,2763618,2789025
14,cs14.bmp,no,yes,no,6311.jpg,2455.jpg,9432.jpg,7359.jpg,9340.JPG,2750.jpg,no,yes,no,no,no,no,2789972,2792377,2792627,2794857
14,cs15.bmp,yes,no,no,1999.jpg,5910.JPG,8540.JPG,2070.jpg,2660.jpg,2550.jpg,no,no,yes,no,no,no,2795801,2799784,2800034,2803233
14,cs11.bmp,no,yes,no,6311.jpg,2276.jpg,9290.jpg,9430.JPG,9041.jpg,9320.jpg,no,no,no,no,no,yes,2804188,2808241,2808491,2813289
14,cs20.bmp,yes,no,no,5830.JPG,2345.jpg,4626.jpg,1440.jpg,2216.jpg,2311.jpg,no,no,no,no,no,yes,2814240,2822409,2822659,2826361
14,cs8.bmp,no,yes,no,2260.JPG,1750.JPG,2057.jpg,8461.jpg,5830.JPG,1710.JPG,no,no,no,yes,no,no,2827311,2831609,2831859,2838577
14,cs6.bmp,yes,no,no,2340.JPG,4626.jpg,2091.jpg,2395.jpg,1460.JPG,2070.jpg,no,no,no,yes,no,no,2839521,2841473,2841723,2848057
