subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
8,cs4.bmp,yes,no,no,1440.jpg,2340.JPG,2311.jpg,2050.jpg,2150.JPG,2080.jpg,no,no,no,no,yes,no,1875839,1894048,1894298,1902799
8,cs8.bmp,no,yes,no,6311.jpg,9530.JPG,2205.jpg,3160.JPG,9430.JPG,3300.jpg,no,no,no,no,no,yes,1903896,1909518,1909768,1922855
8,cs17.bmp,no,no,yes,7830.jpg,5455.jpg,3550.2.jpg,2635.jpg,5510.jpg,7503.JPG,no,yes,no,no,no,no,1923827,1925706,1925956,1943432
8,cs10.bmp,no,yes,no,2340.JPG,4626.jpg,2311.jpg,2341.jpg,2071.jpg,1460.JPG,no,no,no,no,no,yes,1944377,1954101,1954351,1961870
8,cs27.bmp,yes,no,no,2050.jpg,2150.JPG,8540.JPG,7502.jpg,2209.jpg,2216.jpg,no,no,no,yes,no,no,1962825,1966701,1966951,1974072
8,cs11.bmp,no,yes,no,9432.jpg,3220.JPG,9530.JPG,9220.jpg,9041.jpg,9342.jpg,no,no,no,no,no,yes,1975032,1980824,1981074,1988877
8,cs1.bmp,no,no,yes,2205.jpg,2276.jpg,9320.jpg,9520.JPG,6831.jpg,3220.JPG,no,yes,no,no,no,no,1989830,1994322,1994572,2001264
8,cs12.bmp,yes,no,no,2070.jpg,2071.jpg,1999.jpg,2340.JPG,2040.jpg,2080.jpg,no,no,yes,no,no,no,2002235,2009047,2009297,2015349
8,cs20.bmp,yes,no,no,2341.jpg,1463.jpg,7330.JPG,2311.jpg,5831.jpg,8461.jpg,no,yes,no,no,no,no,2016296,2019186,2019436,2029388
8,cs19.bmp,no,yes,no,9830.jpg,3300.jpg,9265.jpg,9320.jpg,9520.JPG,2141.jpg,no,yes,no,no,no,no,2030364,2035936,2036186,2041681
8,cs14.bmp,yes,no,no,1440.jpg,2550.jpg,2216.jpg,1463.jpg,5831.jpg,2209.jpg,yes,no,no,no,no,no,2042623,2058243,2058493,2064184
8,cs7.bmp,no,no,yes,7620.JPG,5395.jpg,2620.jpg,7503.JPG,7000.jpg,5920.JPG,no,no,no,no,no,yes,2065130,2068060,2068310,2077730
8,cs16.bmp,no,yes,no,9561.jpg,9320.jpg,2205.jpg,9041.jpg,3160.JPG,3300.jpg,no,no,no,no,no,yes,2078692,2084238,2084488,2088363
8,cs6.bmp,yes,no,no,2080.jpg,2340.JPG,2550.jpg,2660.jpg,2260.JPG,1920.JPG,no,yes,no,no,no,no,2089307,2127956,2128206,2133685
8,cs18.bmp,no,yes,no,9435.jpg,9320.jpg,9611.jpg,9830.jpg,6831.jpg,9330.jpg,no,no,no,no,no,yes,2134638,2140796,2141046,2144688
