subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
25,cs13.bmp,yes,no,no,6831.jpg,2141.jpg,9265.jpg,3181.jpg,9290.jpg,9330.jpg,no,yes,no,no,no,no,1764917,1774993,1775243,1782937
25,cs8.bmp,yes,no,no,1710.JPG,2050.jpg,2040.jpg,2341.jpg,8540.JPG,2057.jpg,yes,no,no,no,no,no,1784059,1788161,1788411,1793185
25,cs10.bmp,no,yes,no,1463.jpg,2395.jpg,2071.jpg,1721.jpg,2040.jpg,2091.jpg,no,yes,no,no,no,no,1794191,1797569,1797819,1800905
25,cs16.bmp,no,yes,no,3181.jpg,2900.1.jpg,9180.JPG,9340.JPG,9007.jpg,9220.jpg,yes,no,no,no,no,no,1801911,1804977,1805227,1809225
25,cs11.bmp,yes,no,no,2341.jpg,1460.JPG,5830.JPG,8461.jpg,2395.jpg,2071.jpg,no,no,yes,no,no,no,1810235,1814056,1814306,1817089
25,cs23.bmp,no,yes,no,7090.jpg,5731.jpg,1616.jpg,7640.jpg,2487.jpg,5740.jpg,yes,no,no,no,no,no,1818092,1820937,1821187,1824305
25,cs9.bmp,yes,no,no,7640.jpg,7504.jpg,5395.jpg,5731.jpg,2635.jpg,4631.JPG,no,no,no,no,yes,no,1825311,1829240,1829490,1833609
25,cs3.bmp,no,yes,no,9340.JPG,2053.JPG,9180.JPG,9290.jpg,2750.jpg,2141.jpg,no,yes,no,no,no,no,1834619,1837761,1838011,1841889
25,cs28.bmp,yes,no,no,2141.jpg,6831.jpg,9331.jpg,3160.JPG,9830.jpg,9000.jpg,no,no,no,yes,no,no,1842894,1846264,1846514,1848640
25,cs1.bmp,no,yes,no,1999.jpg,2080.jpg,2660.jpg,2091.jpg,1440.jpg,2345.jpg,yes,no,no,no,no,no,1849645,1852049,1852299,1857993
25,cs22.bmp,no,yes,no,9830.jpg,2900.1.jpg,3181.jpg,3220.JPG,9041.jpg,9415.jpg,no,yes,no,no,no,no,1858994,1861273,1861523,1863737
25,cs29.bmp,yes,no,no,5910.JPG,5830.JPG,8540.JPG,7502.jpg,2550.jpg,2311.jpg,no,no,no,yes,no,no,1864749,1870881,1871131,1875865
25,cs2.bmp,yes,no,no,6831.jpg,9280.jpg,9561.jpg,9415.jpg,3181.jpg,2053.JPG,no,no,yes,no,no,no,1876871,1879401,1879651,1882056
25,cs17.bmp,no,yes,no,2058.jpg,1721.jpg,8540.JPG,2070.jpg,2550.jpg,2150.JPG,no,yes,no,no,no,no,1883058,1886273,1886523,1887681
25,cs7.bmp,no,yes,no,3300.jpg,9611.jpg,9830.jpg,9320.jpg,9330.jpg,9290.jpg,no,no,no,no,no,yes,1888691,1891297,1891547,1896241
25,cs5.bmp,yes,no,no,4626.jpg,8420.JPG,2395.jpg,2150.JPG,1920.JPG,2209.jpg,no,no,no,no,yes,no,1897244,1899960,1900210,1905649
25,cs15.bmp,no,yes,no,1440.jpg,2395.jpg,2340.JPG,8420.JPG,1750.JPG,2070.jpg,no,yes,no,no,no,no,1906653,1908857,1909107,1912057
25,cs14.bmp,yes,no,no,9320.jpg,9530.JPG,9007.jpg,2900.1.jpg,9611.jpg,9041.jpg,no,no,yes,no,no,no,1913060,1915057,1915307,1919456
25,cs25.bmp,no,yes,no,9830.jpg,9041.jpg,9220.jpg,9330.jpg,2141.jpg,3220.JPG,yes,no,no,no,no,no,1920460,1922561,1922811,1925249
25,cs4.bmp,no,no,yes,2372.jpg,5920.JPG,8211.jpg,7080.jpg,2635.jpg,7004.jpg,no,no,no,no,no,yes,1926258,1928945,1929195,1933689
25,cs26.bmp,yes,no,no,2053.JPG,9331.jpg,9342.jpg,3220.JPG,6831.jpg,9435.jpg,yes,no,no,no,no,no,1934702,1937969,1938219,1941929
25,cs20.bmp,no,yes,no,8461.jpg,4626.jpg,2345.jpg,2209.jpg,2660.jpg,5830.JPG,no,no,yes,no,no,no,1942934,1945817,1946067,1948641
25,cs12.bmp,no,yes,no,9330.jpg,9342.jpg,9265.jpg,9000.jpg,2900.1.jpg,2455.jpg,yes,no,no,no,no,no,1949648,1952688,1952938,1958561
25,cs19.bmp,yes,no,no,1750.JPG,2150.JPG,2071.jpg,2209.jpg,2660.jpg,2040.jpg,no,yes,no,no,no,no,1959568,1962009,1962259,1966241
25,cs27.bmp,no,no,yes,7503.JPG,7550.jpg,1121.jpg,5535.jpg,4631.JPG,2580.jpg,no,no,yes,no,no,no,1967246,1969384,1969634,1972849
25,cs30.bmp,yes,no,no,2620.jpg,5510.jpg,7090.jpg,2372.jpg,2575.jpg,7004.jpg,yes,no,no,no,no,no,1973855,1977297,1977547,1979537
25,cs6.bmp,yes,no,no,8420.JPG,2341.jpg,2395.jpg,2150.JPG,1920.JPG,2550.jpg,no,no,no,yes,no,no,1980555,1983465,1983715,1986672
25,cs18.bmp,no,no,yes,7503.JPG,7830.jpg,5510.jpg,1121.jpg,7000.jpg,7620.JPG,no,no,no,yes,no,no,1987676,1990713,1990963,1993465
25,cs21.bmp,yes,no,no,9611.jpg,9007.jpg,9432.jpg,9435.jpg,6311.jpg,2053.JPG,no,yes,no,no,no,no,1994471,1997521,1997771,2001241
25,cs24.bmp,yes,no,no,2260.JPG,2345.jpg,7502.jpg,8540.JPG,1440.jpg,2216.jpg,no,no,yes,no,no,no,2002243,2005864,2006114,2009401
