subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
27,cs21.bmp,no,no,yes,5510.jpg,7090.jpg,2487.jpg,2372.jpg,5455.jpg,7233.jpg,no,yes,no,no,no,no,1733998,1740529,1740780,1747841
27,cs22.bmp,no,no,yes,7504.jpg,5455.jpg,5535.jpg,7490.jpg,7640.jpg,7090.jpg,no,no,yes,no,no,no,1748946,1752465,1752715,1754945
27,cs4.bmp,no,yes,no,9320.jpg,2455.jpg,9611.jpg,3220.JPG,9415.jpg,9340.JPG,no,yes,no,no,no,no,1755947,1760937,1761187,1770433
27,cs14.bmp,no,yes,no,5910.JPG,8540.JPG,1721.jpg,1999.jpg,2091.jpg,1440.jpg,no,no,no,no,no,yes,1771438,1774401,1774652,1784009
27,cs2.bmp,no,yes,no,9180.JPG,9220.jpg,2141.jpg,9265.jpg,9320.jpg,9520.JPG,no,no,no,no,yes,no,1785021,1788913,1789163,1795569
27,cs15.bmp,no,yes,no,2900.1.jpg,6311.jpg,9432.jpg,9320.jpg,9041.jpg,9520.JPG,yes,no,no,no,no,no,1796583,1799225,1799475,1807209
27,cs6.bmp,no,yes,no,9320.jpg,9340.JPG,3160.JPG,9220.jpg,2455.jpg,9041.jpg,no,no,yes,no,no,no,1808215,1810289,1810539,1812217
27,cs26.bmp,yes,no,no,4626.jpg,1460.JPG,2057.jpg,1750.JPG,1440.jpg,2070.jpg,no,no,no,no,yes,no,1813230,1818305,1818555,1821233
27,cs11.bmp,no,yes,no,2260.JPG,4626.jpg,2058.jpg,7502.jpg,2050.jpg,5831.jpg,no,no,no,no,no,yes,1822245,1826954,1827204,1830625
27,cs16.bmp,yes,no,no,2053.JPG,9007.jpg,9041.jpg,9330.jpg,3160.JPG,9340.JPG,no,no,yes,no,no,no,1831631,1834425,1834675,1840873
27,cs20.bmp,no,yes,no,2141.jpg,9561.jpg,9830.jpg,3181.jpg,6311.jpg,9530.JPG,no,no,no,no,no,yes,1841886,1845753,1846003,1850513
27,cs23.bmp,yes,no,no,1460.JPG,5831.jpg,2345.jpg,8461.jpg,2395.jpg,2260.JPG,no,yes,no,no,no,no,1851518,1853929,1854179,1855673
27,cs30.bmp,yes,no,no,9415.jpg,3181.jpg,3160.JPG,2141.jpg,9611.jpg,9220.jpg,no,no,no,no,no,yes,1856679,1858857,1859107,1872177
27,cs18.bmp,no,yes,no,9415.jpg,9180.JPG,2141.jpg,2900.1.jpg,9830.jpg,9290.jpg,no,no,no,yes,no,no,1873185,1876289,1876539,1879162
27,cs19.bmp,no,yes,no,9530.JPG,2053.JPG,2750.jpg,6311.jpg,9220.jpg,9320.jpg,no,no,no,yes,no,no,1880170,1882465,1882715,1885985
27,cs29.bmp,no,yes,no,9280.jpg,3300.jpg,9180.JPG,9430.JPG,9290.jpg,2053.JPG,yes,no,no,no,no,no,1886990,1889945,1890195,1895570
27,cs7.bmp,yes,no,no,2053.JPG,6311.jpg,3300.jpg,9611.jpg,9331.jpg,3160.JPG,yes,no,no,no,no,no,1896575,1901073,1901323,1906745
27,cs8.bmp,yes,no,no,7330.JPG,2070.jpg,1920.JPG,1440.jpg,8461.jpg,2340.JPG,no,no,yes,no,no,no,1907750,1910329,1910579,1915721
