subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
48,cs18.bmp,no,yes,no,1616.jpg,7620.JPG,2580.jpg,1121.jpg,2620.jpg,3550.2.jpg,no,no,no,no,yes,no,1505209,1515567,1515817,1523015
48,cs13.bmp,yes,no,no,5831.jpg,2660.jpg,1999.jpg,2311.jpg,2070.jpg,8420.JPG,no,no,yes,no,no,no,1524067,1527135,1527385,1530767
48,cs4.bmp,yes,no,no,2750.jpg,9265.jpg,2900.1.jpg,9331.jpg,7359.jpg,9007.jpg,no,no,no,yes,no,no,1531716,1534191,1534441,1537606
48,cs1.bmp,no,yes,no,7503.JPG,7550.jpg,1121.jpg,7504.jpg,7004.jpg,4631.JPG,yes,no,no,no,no,no,1538585,1540127,1540377,1542663
48,cs10.bmp,yes,no,no,9320.jpg,9007.jpg,6831.jpg,2455.jpg,9180.JPG,9520.JPG,no,no,no,yes,no,no,1543608,1547727,1547977,1549335
48,cs30.bmp,no,yes,no,2050.jpg,1710.JPG,1920.JPG,2058.jpg,5910.JPG,1440.jpg,no,no,yes,no,no,no,1550303,1553031,1553281,1556807
48,cs17.bmp,yes,no,no,2209.jpg,1721.jpg,5831.jpg,2341.jpg,8540.JPG,7502.jpg,no,no,no,no,yes,no,1557757,1559543,1559793,1569047
48,cs11.bmp,yes,no,no,7359.jpg,9435.jpg,9007.jpg,9265.jpg,9180.JPG,9320.jpg,no,no,yes,no,no,no,1569995,1572926,1573176,1576647
48,cs12.bmp,yes,no,no,7502.jpg,2070.jpg,8540.JPG,2050.jpg,1750.JPG,2071.jpg,no,no,no,no,no,yes,1577595,1579175,1579425,1582879
48,cs29.bmp,no,no,yes,2050.jpg,2260.JPG,2040.jpg,1999.jpg,2340.JPG,2345.jpg,no,no,no,yes,no,no,1583830,1586175,1586425,1588870
48,cs21.bmp,yes,no,no,2455.jpg,6831.jpg,9330.jpg,9280.jpg,9432.jpg,3220.JPG,no,no,no,no,yes,no,1589815,1591535,1591785,1594655
48,cs23.bmp,no,no,yes,1460.JPG,2058.jpg,2340.JPG,1999.jpg,1750.JPG,2040.jpg,no,no,no,yes,no,no,1595623,1597583,1597833,1602631
48,cs27.bmp,yes,no,no,7620.JPG,7233.jpg,7004.jpg,5920.JPG,1616.jpg,7550.jpg,no,yes,no,no,no,no,1603610,1605279,1605529,1613375
48,cs25.bmp,yes,no,no,7502.jpg,1710.JPG,2080.jpg,1999.jpg,8420.JPG,1463.jpg,no,no,no,no,yes,no,1614324,1617063,1617313,1622039
48,cs20.bmp,yes,no,no,1721.jpg,2080.jpg,2216.jpg,2345.jpg,5830.JPG,1999.jpg,no,no,no,yes,no,no,1622984,1624358,1624608,1626351
48,cs19.bmp,yes,no,no,2900.1.jpg,2455.jpg,9530.JPG,9041.jpg,9265.jpg,6311.jpg,no,no,no,yes,no,no,1627293,1630239,1630489,1632895
48,cs5.bmp,no,no,yes,7503.JPG,7550.jpg,7490.jpg,7504.jpg,7080.jpg,7820.jpg,no,no,yes,no,no,no,1633843,1635751,1636001,1637591
48,cs3.bmp,yes,no,no,3181.jpg,9520.JPG,9265.jpg,2750.jpg,9340.JPG,9320.jpg,no,yes,no,no,no,no,1638544,1639967,1640217,1643318
48,cs22.bmp,no,yes,no,2345.jpg,2040.jpg,1463.jpg,2070.jpg,2340.JPG,2071.jpg,no,no,no,yes,no,no,1644264,1645687,1645937,1649351
48,cs9.bmp,yes,no,no,9611.jpg,3300.jpg,6311.jpg,9432.jpg,9520.JPG,9007.jpg,no,no,yes,no,no,no,1650310,1651735,1651985,1657047
48,cs2.bmp,yes,no,no,9611.jpg,3300.jpg,9415.jpg,9220.jpg,9290.jpg,9041.jpg,no,no,no,no,no,yes,1657994,1660334,1660584,1663103
48,cs8.bmp,no,no,yes,4626.jpg,1721.jpg,2209.jpg,5830.JPG,7502.jpg,2050.jpg,no,no,no,yes,no,no,1664051,1665807,1666057,1668295
48,cs24.bmp,no,no,yes,7820.jpg,7187.jpg,7000.jpg,5731.jpg,5740.jpg,7211.jpg,no,no,no,no,yes,no,1669242,1673207,1673457,1678030
48,cs26.bmp,yes,no,no,2057.jpg,4626.jpg,2091.jpg,1721.jpg,2660.jpg,1750.JPG,no,yes,no,no,no,no,1678981,1680391,1680641,1681671
48,cs28.bmp,yes,no,no,9290.jpg,2455.jpg,2276.jpg,9611.jpg,6311.jpg,9430.JPG,no,no,no,no,yes,no,1682621,1685039,1685289,1688959
48,cs7.bmp,yes,no,no,2455.jpg,9530.JPG,9007.jpg,2750.jpg,2276.jpg,9432.jpg,no,no,yes,no,no,no,1689913,1691823,1692073,1694670
48,cs6.bmp,yes,no,no,2220.jpg,1935.jpg,7004.jpg,5731.jpg,2372.jpg,2575.jpg,no,yes,no,no,no,no,1695627,1698519,1698769,1701375
48,cs15.bmp,no,yes,no,2057.jpg,2091.jpg,2050.jpg,2209.jpg,1721.jpg,2311.jpg,no,no,no,no,no,yes,1702323,1704047,1704297,1706959
48,cs16.bmp,yes,no,no,2141.jpg,9415.jpg,2276.jpg,9290.jpg,9265.jpg,9320.jpg,no,no,yes,no,no,no,1707910,1709623,1709873,1713006
48,cs14.bmp,no,yes,no,9280.jpg,9331.jpg,6831.jpg,9320.jpg,9220.jpg,9415.jpg,no,no,no,yes,no,no,1713968,1715503,1715753,1717735
