subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
16,cs23.bmp,yes,no,no,8211.jpg,7090.jpg,7620.JPG,2580.jpg,1313.jpg,7820.jpg,no,no,no,yes,no,no,1976836,1982233,1982483,1990114
16,cs10.bmp,no,yes,no,9432.jpg,3220.JPG,9561.jpg,3181.jpg,6311.jpg,9342.jpg,no,no,no,yes,no,no,1991233,2009506,2009756,2018106
16,cs14.bmp,yes,no,no,1463.jpg,1999.jpg,2340.JPG,2057.jpg,5830.JPG,7502.jpg,yes,no,no,no,no,no,2019113,2021466,2021716,2024378
16,cs6.bmp,yes,no,no,9415.jpg,9265.jpg,9340.JPG,9007.jpg,9290.jpg,3220.JPG,no,no,no,no,yes,no,2025393,2028274,2028524,2035770
16,cs3.bmp,no,yes,no,9430.JPG,3300.jpg,6831.jpg,2276.jpg,9331.jpg,9180.JPG,yes,no,no,no,no,no,2036789,2039930,2040180,2046594
16,cs24.bmp,yes,no,no,2205.jpg,9830.jpg,9432.jpg,3220.JPG,9290.jpg,9331.jpg,no,no,no,no,no,yes,2047599,2051545,2051795,2060162
16,cs5.bmp,yes,no,no,2058.jpg,2660.jpg,1920.JPG,2091.jpg,8540.JPG,1710.JPG,no,yes,no,no,no,no,2061183,2063434,2063684,2067257
16,cs11.bmp,yes,no,no,8420.JPG,2080.jpg,7502.jpg,5831.jpg,2058.jpg,2057.jpg,no,no,yes,no,no,no,2068264,2071850,2072100,2077906
16,cs13.bmp,no,yes,no,8461.jpg,1460.JPG,2071.jpg,2216.jpg,2395.jpg,2311.jpg,no,no,yes,no,no,no,2078917,2081170,2081420,2086265
16,cs29.bmp,no,yes,no,9830.jpg,9520.JPG,9611.jpg,9530.JPG,9180.JPG,2141.jpg,no,yes,no,no,no,no,2087278,2089634,2089884,2091202
16,cs1.bmp,yes,no,no,2345.jpg,1463.jpg,8461.jpg,2057.jpg,2080.jpg,7330.JPG,no,yes,no,no,no,no,2092207,2094266,2094516,2096346
16,cs4.bmp,yes,no,no,6831.jpg,9530.JPG,2276.jpg,3181.jpg,9415.jpg,2900.1.jpg,no,no,no,no,yes,no,2097358,2100002,2100252,2105250
16,cs17.bmp,no,yes,no,2750.jpg,6311.jpg,2900.1.jpg,9520.JPG,9561.jpg,3300.jpg,no,yes,no,no,no,no,2106264,2108482,2108732,2109874
16,cs30.bmp,yes,no,no,1440.jpg,2058.jpg,7502.jpg,4626.jpg,8420.JPG,8461.jpg,no,yes,no,no,no,no,2110885,2114258,2114508,2117410
16,cs22.bmp,no,yes,no,2276.jpg,3181.jpg,9530.JPG,9432.jpg,2455.jpg,3300.jpg,no,no,no,no,no,yes,2118423,2120497,2120747,2125874
16,cs25.bmp,yes,no,no,4631.JPG,1616.jpg,8211.jpg,7504.jpg,2487.jpg,7490.jpg,yes,no,no,no,no,no,2126879,2129194,2129444,2131834
16,cs19.bmp,yes,no,no,7004.jpg,7233.jpg,7080.jpg,7640.jpg,8211.jpg,7211.jpg,yes,no,no,no,no,no,2132842,2136274,2136524,2138665
16,cs12.bmp,yes,no,no,1750.JPG,5910.JPG,1460.JPG,2550.jpg,2058.jpg,5830.JPG,no,no,no,yes,no,no,2139678,2141514,2141764,2143962
16,cs16.bmp,no,yes,no,1999.jpg,2340.JPG,1463.jpg,2071.jpg,2550.jpg,1440.jpg,no,no,yes,no,no,no,2144968,2146802,2147052,2150178
16,cs28.bmp,no,yes,no,3300.jpg,9611.jpg,9331.jpg,2276.jpg,9290.jpg,9432.jpg,no,yes,no,no,no,no,2151188,2153442,2153692,2156089
16,cs20.bmp,yes,no,no,2091.jpg,1999.jpg,1440.jpg,2260.JPG,2070.jpg,7502.jpg,no,yes,no,no,no,no,2157094,2159114,2159364,2164298
16,cs27.bmp,no,yes,no,1121.jpg,5535.jpg,2487.jpg,2220.jpg,7504.jpg,5731.jpg,no,no,yes,no,no,no,2165306,2167090,2167340,2171202
16,cs18.bmp,yes,no,no,5920.JPG,7490.jpg,1935.jpg,7004.jpg,7211.jpg,1313.jpg,no,no,no,yes,no,no,2172204,2174097,2174347,2179674
16,cs9.bmp,no,yes,no,9331.jpg,7359.jpg,9611.jpg,9830.jpg,9340.JPG,9530.JPG,no,yes,no,no,no,no,2180684,2182754,2183004,2184130
16,cs2.bmp,yes,no,no,5510.jpg,8211.jpg,7640.jpg,7820.jpg,5731.jpg,1121.jpg,yes,no,no,no,no,no,2185143,2187154,2187404,2189609
16,cs26.bmp,no,yes,no,1999.jpg,2080.jpg,8420.JPG,1721.jpg,8540.JPG,5830.JPG,no,yes,no,no,no,no,2190690,2192209,2192459,2193506
16,cs15.bmp,yes,no,no,2345.jpg,2150.JPG,2040.jpg,1710.JPG,1460.JPG,2209.jpg,no,no,no,no,no,yes,2194516,2196386,2196636,2199466
16,cs7.bmp,yes,no,no,2395.jpg,7502.jpg,2550.jpg,5910.JPG,2345.jpg,2091.jpg,no,no,yes,no,no,no,2200479,2203642,2203892,2205210
16,cs21.bmp,no,yes,no,9330.jpg,3181.jpg,9331.jpg,9265.jpg,2750.jpg,9220.jpg,yes,no,no,no,no,no,2206220,2207873,2208123,2210634
16,cs8.bmp,no,yes,no,9340.JPG,2276.jpg,9000.jpg,9331.jpg,9265.jpg,9430.JPG,no,no,no,no,no,yes,2211644,2213938,2214188,2218306
