subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
46,cs26.bmp,no,no,yes,4626.jpg,7330.JPG,2091.jpg,2395.jpg,2550.jpg,1999.jpg,no,yes,no,no,no,no,1657584,1664149,1664400,1674153
46,cs16.bmp,no,no,yes,9000.jpg,9330.jpg,6311.jpg,7359.jpg,9342.jpg,9415.jpg,no,yes,no,no,no,no,1675205,1678383,1678633,1681679
46,cs20.bmp,no,no,yes,4626.jpg,1440.jpg,8540.JPG,7502.jpg,2050.jpg,2057.jpg,no,no,no,no,yes,no,1682638,1686287,1686537,1691830
46,cs30.bmp,no,no,yes,9041.jpg,9000.jpg,9180.JPG,6311.jpg,9432.jpg,9520.JPG,no,no,no,no,no,yes,1692784,1694731,1694981,1700941
46,cs10.bmp,yes,no,no,9430.JPG,3181.jpg,7359.jpg,3300.jpg,9415.jpg,2276.jpg,no,no,no,yes,no,no,1701894,1705975,1706225,1710396
46,cs17.bmp,no,no,yes,7490.jpg,7503.JPG,5395.jpg,7211.jpg,7233.jpg,7090.jpg,no,no,yes,no,no,no,1711338,1714675,1714925,1718299
46,cs9.bmp,no,yes,no,5731.jpg,8211.jpg,7640.jpg,7233.jpg,7004.jpg,7090.jpg,no,no,no,no,yes,no,1719248,1721925,1722175,1725883
46,cs14.bmp,yes,no,no,2750.jpg,2276.jpg,9220.jpg,2053.JPG,9830.jpg,9415.jpg,no,no,no,no,no,yes,1726834,1733402,1733652,1737634
46,cs11.bmp,yes,no,no,9331.jpg,2053.JPG,9611.jpg,3300.jpg,2141.jpg,9342.jpg,no,no,yes,no,no,no,1738589,1741607,1741857,1745686
46,cs22.bmp,yes,no,no,2071.jpg,4626.jpg,2341.jpg,1440.jpg,1460.JPG,2260.JPG,no,no,yes,no,no,no,1746638,1749668,1749918,1755062
46,cs15.bmp,yes,no,no,9830.jpg,2276.jpg,9330.jpg,3300.jpg,3181.jpg,9220.jpg,no,no,no,yes,no,no,1756012,1758597,1758847,1763048
46,cs21.bmp,no,no,yes,1440.jpg,1750.JPG,2080.jpg,1721.jpg,2209.jpg,2091.jpg,yes,no,no,no,no,no,1764031,1768081,1768331,1771997
46,cs8.bmp,yes,no,no,9220.jpg,9830.jpg,2141.jpg,3160.JPG,9435.jpg,6831.jpg,no,no,yes,no,no,no,1772939,1775223,1775473,1780313
46,cs19.bmp,no,no,yes,7359.jpg,3220.JPG,6831.jpg,3300.jpg,9342.jpg,2900.1.jpg,yes,no,no,no,no,no,1781258,1782862,1783112,1787032
46,cs23.bmp,no,yes,no,9342.jpg,9007.jpg,9331.jpg,9265.jpg,2750.jpg,9432.jpg,yes,no,no,no,no,no,1787975,1790365,1790615,1795270
46,cs25.bmp,yes,no,no,1463.jpg,1999.jpg,2345.jpg,2080.jpg,1750.JPG,2058.jpg,no,no,no,yes,no,no,1796222,1798499,1798749,1802811
46,cs29.bmp,yes,no,no,9320.jpg,9290.jpg,2455.jpg,6311.jpg,3300.jpg,2205.jpg,no,no,no,yes,no,no,1803765,1806082,1806332,1808354
46,cs24.bmp,yes,no,no,2071.jpg,5831.jpg,1750.JPG,2150.JPG,2057.jpg,8420.JPG,no,yes,no,no,no,no,1809305,1811366,1811616,1815293
46,cs18.bmp,no,yes,no,9265.jpg,9331.jpg,9611.jpg,9415.jpg,9340.JPG,9430.JPG,yes,no,no,no,no,no,1816242,1817898,1818148,1820684
46,cs5.bmp,yes,no,no,2750.jpg,2276.jpg,9520.JPG,9435.jpg,9290.jpg,3300.jpg,no,no,yes,no,no,no,1821636,1823589,1823839,1829995
46,cs28.bmp,no,no,yes,2040.jpg,4626.jpg,2216.jpg,2345.jpg,5910.JPG,2341.jpg,no,no,no,yes,no,no,1830941,1832208,1832458,1834675
46,cs12.bmp,yes,no,no,7504.jpg,1121.jpg,5535.jpg,3550.2.jpg,7000.jpg,2487.jpg,no,no,no,no,no,yes,1835629,1839606,1839856,1844126
