subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
47,cs12.bmp,no,no,yes,2660.jpg,1721.jpg,1460.JPG,2080.jpg,1710.JPG,2058.jpg,yes,no,no,no,no,no,1707453,1715631,1715881,1726634
47,cs15.bmp,no,no,yes,2580.jpg,5535.jpg,5740.jpg,2620.jpg,7820.jpg,4631.JPG,no,no,no,no,yes,no,1727689,1731121,1731371,1739053
47,cs16.bmp,no,no,yes,3550.2.jpg,2220.jpg,7080.jpg,1313.jpg,2575.jpg,2487.jpg,no,yes,no,no,no,no,1740005,1746937,1747187,1752790
47,cs13.bmp,yes,no,no,3181.jpg,9220.jpg,2455.jpg,9265.jpg,9331.jpg,9342.jpg,no,yes,no,no,no,no,1753741,1763314,1763564,1772876
47,cs27.bmp,yes,no,no,9220.jpg,9435.jpg,3160.JPG,9530.JPG,9290.jpg,9041.jpg,no,no,no,no,no,yes,1773825,1776657,1776907,1788005
47,cs8.bmp,yes,no,no,7080.jpg,7490.jpg,4631.JPG,7211.jpg,2220.jpg,2372.jpg,no,yes,no,no,no,no,1788957,1796114,1796364,1804107
47,cs1.bmp,yes,no,no,1460.JPG,1440.jpg,7502.jpg,2071.jpg,1750.JPG,5910.JPG,yes,no,no,no,no,no,1805063,1807595,1807845,1814259
47,cs17.bmp,no,no,yes,5535.jpg,7233.jpg,4631.JPG,5455.jpg,2635.jpg,7090.jpg,no,no,yes,no,no,no,1815209,1819453,1819703,1824377
47,cs7.bmp,yes,no,no,2091.jpg,7502.jpg,2340.JPG,7330.JPG,2071.jpg,2550.jpg,no,no,no,no,yes,no,1825318,1829521,1829771,1834686
47,cs10.bmp,no,no,yes,5740.jpg,7004.jpg,5535.jpg,7503.JPG,5920.JPG,7640.jpg,no,no,no,no,no,yes,1835640,1838848,1839098,1842227
