subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
30,cs12.bmp,yes,no,no,2091.jpg,8540.JPG,2216.jpg,8461.jpg,2050.jpg,1999.jpg,no,no,no,no,no,yes,2204549,2214129,2214379,2226713
30,cs21.bmp,no,no,yes,7640.jpg,5510.jpg,5740.jpg,2620.jpg,5455.jpg,7820.jpg,no,no,no,yes,no,no,2227768,2230961,2231211,2243177
30,cs30.bmp,no,yes,no,3160.JPG,9340.JPG,9415.jpg,2141.jpg,7359.jpg,2053.JPG,no,no,no,no,no,yes,2244129,2247145,2247395,2262305
30,cs20.bmp,yes,no,no,5830.JPG,2550.jpg,8420.JPG,2660.jpg,1999.jpg,2311.jpg,yes,no,no,no,no,no,2263254,2271608,2271858,2278193
30,cs28.bmp,no,yes,no,5831.jpg,2057.jpg,1750.JPG,1440.jpg,1999.jpg,2260.JPG,yes,no,no,no,no,no,2279138,2282177,2282427,2296561
30,cs8.bmp,yes,no,no,1750.JPG,2216.jpg,2071.jpg,8540.JPG,2091.jpg,2150.JPG,no,no,no,yes,no,no,2297515,2308361,2308611,2316121
30,cs29.bmp,yes,no,no,9432.jpg,3160.JPG,9007.jpg,9330.jpg,2900.1.jpg,9830.jpg,no,no,no,no,yes,no,2317070,2321360,2321610,2334153
30,cs7.bmp,no,yes,no,2635.jpg,2575.jpg,7004.jpg,1313.jpg,7490.jpg,1121.jpg,yes,no,no,no,no,no,2335104,2346113,2346363,2358112
30,cs18.bmp,no,no,yes,1616.jpg,5535.jpg,5740.jpg,2575.jpg,5920.JPG,2635.jpg,no,no,no,yes,no,no,2359060,2372880,2373130,2381353
30,cs17.bmp,yes,no,no,6311.jpg,9330.jpg,9280.jpg,9220.jpg,2276.jpg,9342.jpg,no,no,no,no,no,yes,2382307,2388545,2388795,2395473
30,cs1.bmp,yes,no,no,2341.jpg,5830.JPG,2150.JPG,1440.jpg,2050.jpg,2057.jpg,yes,no,no,no,no,no,2396430,2407441,2407691,2416033
