subject_nr,PAS,blocknr,trialnr,cs_filename,usval,type,cs_kategorie,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,visopt_15,visopt_14,visopt_13,visopt_12,visopt_11,visopt_10,visopt_9,visopt_8,visopt_7,visopt_6,visopt_5,visopt_4,visopt_3,visopt_2,visopt_1,visopt_15_resp,visopt_14_resp,visopt_13_resp,visopt_12_resp,visopt_11_resp,visopt_10_resp,visopt_9_resp,visopt_8_resp,visopt_7_resp,visopt_6_resp,visopt_5_resp,visopt_4_resp,visopt_3_resp,visopt_2_resp,visopt_1_resp,sicher1_resp,sicher2_resp,sicher3_resp,sicher4_resp,time_gesehen_form,time_sicher_form,time_trial_logger,csdur_A_prod,csdur_A_face,csdur_A_nonw,csdur_B_prod,csdur_B_face,csdur_B_nonw,csdur_C_prod,csdur_C_face,csdur_C_nonw,subjresp_A_prod_1,subjresp_A_prod_2,subjresp_A_prod_3,subjresp_A_prod_4,subjresp_A_face_1,subjresp_A_face_2,subjresp_A_face_3,subjresp_A_face_4,subjresp_A_nonw_1,subjresp_A_nonw_2,subjresp_A_nonw_3,subjresp_A_nonw_4,subjresp_B_prod_1,subjresp_B_prod_2,subjresp_B_prod_3,subjresp_B_prod_4,subjresp_B_face_1,subjresp_B_face_2,subjresp_B_face_3,subjresp_B_face_4,subjresp_B_nonw_1,subjresp_B_nonw_2,subjresp_B_nonw_3,subjresp_B_nonw_4,subjresp_C_prod_1,subjresp_C_prod_2,subjresp_C_prod_3,subjresp_C_prod_4,subjresp_C_face_1,subjresp_C_face_2,subjresp_C_face_3,subjresp_C_face_4,subjresp_C_nonw_1,subjresp_C_nonw_2,subjresp_C_nonw_3,subjresp_C_nonw_4
6,1,1,10,Mneu20_.bmp,neg,face,A,30,9180.JPG,1000,maske_9.bmp,500,maske_11.bmp,970,nw3.bmp,nw29.bmp,nw15.bmp,nw30.bmp,nw22.bmp,cs13.bmp,cs2.bmp,cs1.bmp,cs11.bmp,cs3.bmp,Mneu20_.bmp,M12.bmp,Mneu04_.bmp,M16_.bmp,M18.bmp,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,272224,276477,277469,30,30,30,40,40,40,100,100,100,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
6,1,1,11,cs30.bmp,pos,product,A,30,5831.jpg,1000,maske_8.bmp,500,maske_11.bmp,970,nw14.bmp,nw19.bmp,nw25.bmp,nw26.bmp,nw8.bmp,M14.bmp,Mneu25_.bmp,PM04.bmp,W02.bmp,W16.bmp,cs29.bmp,cs30.bmp,cs9.bmp,cs21.bmp,cs4.bmp,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,279953,281477,282557,30,30,30,40,40,40,100,100,100,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
6,1,1,12,nw3.bmp,neg,nonword,A,30,3160.JPG,1000,maske_8.bmp,500,maske_6.bmp,970,M12.bmp,M16_.bmp,M18.bmp,Mneu04_.bmp,Mneu20_.bmp,cs2.bmp,cs3.bmp,cs13.bmp,cs11.bmp,cs1.bmp,nw30.bmp,nw15.bmp,nw3.bmp,nw29.bmp,nw22.bmp,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,285060,288190,289318,30,30,30,40,40,40,100,100,100,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
6,1,1,13,nw27.bmp,pos,nonword,C,100,4626.jpg,1000,maske_9.bmp,500,maske_7.bmp,900,Mneu18_.bmp,M07.bmp,W20.bmp,W19.bmp,Mneu05_.bmp,nw2.bmp,nw7.bmp,nw27.bmp,nw17.bmp,nw23.bmp,cs12.bmp,cs26.bmp,cs27.bmp,cs25.bmp,cs19.bmp,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,291802,293221,294157,30,30,30,40,40,40,100,100,100,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
6,1,1,14,cs27.bmp,pos,product,C,100,8461.jpg,1000,maske_5.bmp,500,maske_8.bmp,900,cs27.bmp,cs26.bmp,cs12.bmp,cs19.bmp,cs25.bmp,W19.bmp,M07.bmp,Mneu18_.bmp,W20.bmp,Mneu05_.bmp,nw2.bmp,nw7.bmp,nw27.bmp,nw17.bmp,nw23.bmp,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,296637,298157,299125,30,30,30,40,40,40,100,100,100,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3
6,1,1,15,nw12.bmp,neg,nonword,C,100,9041.jpg,1000,maske_12.bmp,500,maske_3.bmp,900,Wneu03_.bmp,Mneu01_.bmp,Mneu24_.bmp,W07.bmp,W12.bmp,cs17.bmp,cs24.bmp,cs7.bmp,cs28.bmp,cs14.bmp,nw6.bmp,nw21.bmp,nw4.bmp,nw12.bmp,nw16.bmp,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,301614,303702,305438,30,30,30,40,40,40,100,100,100,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4
6,1,1,16,W17.bmp,pos,face,B,40,2340.JPG,1000,maske_10.bmp,500,maske_5.bmp,960,cs20.bmp,cs5.bmp,cs18.bmp,cs23.bmp,cs22.bmp,Wneu05_.bmp,W17.bmp,W03.bmp,Mneu11_.bmp,M02_.bmp,nw9.bmp,nw13.bmp,nw10.bmp,nw28.bmp,nw18.bmp,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,307956,309525,310901,30,30,30,40,40,40,100,100,100,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4
6,1,1,17,cs23.bmp,pos,product,B,40,4626.jpg,1000,maske_11.bmp,500,maske_5.bmp,960,Mneu11_.bmp,W17.bmp,M02_.bmp,Wneu05_.bmp,W03.bmp,cs5.bmp,cs18.bmp,cs23.bmp,cs20.bmp,cs22.bmp,nw9.bmp,nw10.bmp,nw18.bmp,nw13.bmp,nw28.bmp,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,313368,314797,315757,30,30,30,40,40,40,100,100,100,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4
6,1,1,18,cs6.bmp,neg,product,B,40,2750.jpg,1000,maske_12.bmp,500,maske_7.bmp,960,nw24.bmp,nw20.bmp,nw11.bmp,nw1.bmp,nw5.bmp,cs6.bmp,cs8.bmp,cs15.bmp,cs10.bmp,cs16.bmp,W04.bmp,M13.bmp,Wneu02_.bmp,Wneu01_.bmp,W15.bmp,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,318215,322270,323358,30,30,30,40,40,40,100,100,100,2,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4
6,1,1,19,cs13.bmp,neg,product,A,30,9561.jpg,1000,maske_12.bmp,500,maske_1.bmp,970,Mneu04_.bmp,M16_.bmp,M12.bmp,M18.bmp,Mneu20_.bmp,cs3.bmp,cs1.bmp,cs13.bmp,cs2.bmp,cs11.bmp,nw22.bmp,nw3.bmp,nw30.bmp,nw29.bmp,nw15.bmp,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,325825,328349,329429,30,30,30,40,40,40,100,100,100,3,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4
6,1,1,20,nw6.bmp,neg,nonword,C,100,9041.jpg,1000,maske_1.bmp,500,maske_5.bmp,900,nw6.bmp,nw21.bmp,nw16.bmp,nw4.bmp,nw12.bmp,W07.bmp,Mneu24_.bmp,Mneu01_.bmp,Wneu03_.bmp,W12.bmp,cs28.bmp,cs7.bmp,cs14.bmp,cs24.bmp,cs17.bmp,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,331908,334165,335213,30,30,30,40,40,40,100,100,100,3,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,5
6,1,1,21,nw30.bmp,neg,nonword,A,30,9265.jpg,1000,maske_5.bmp,500,maske_11.bmp,970,nw29.bmp,nw3.bmp,nw22.bmp,nw30.bmp,nw15.bmp,cs13.bmp,cs11.bmp,cs1.bmp,cs3.bmp,cs2.bmp,Mneu04_.bmp,M12.bmp,M18.bmp,M16_.bmp,Mneu20_.bmp,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,337685,339030,340782,30,30,30,40,40,40,100,100,100,3,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,5
6,1,1,22,nw9.bmp,pos,nonword,B,40,2311.jpg,1000,maske_2.bmp,500,maske_8.bmp,960,W17.bmp,M02_.bmp,W03.bmp,Mneu11_.bmp,Wneu05_.bmp,nw18.bmp,nw10.bmp,nw13.bmp,nw9.bmp,nw28.bmp,cs18.bmp,cs5.bmp,cs22.bmp,cs23.bmp,cs20.bmp,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,343251,345853,347157,30,30,30,40,40,40,100,100,100,3,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,5
6,1,1,23,W02.bmp,pos,face,A,30,7502.jpg,1000,maske_10.bmp,500,maske_1.bmp,970,M14.bmp,PM04.bmp,W02.bmp,W16.bmp,Mneu25_.bmp,cs29.bmp,cs21.bmp,cs9.bmp,cs4.bmp,cs30.bmp,nw14.bmp,nw19.bmp,nw25.bmp,nw26.bmp,nw8.bmp,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,349637,351301,352589,30,30,30,40,40,40,100,100,100,3,0,0,0,2,0,1,0,2,0,0,0,3,0,0,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,5
6,1,1,24,nw25.bmp,pos,nonword,A,30,2345.jpg,1000,maske_8.bmp,500,maske_10.bmp,970,nw19.bmp,nw25.bmp,nw26.bmp,nw8.bmp,nw14.bmp,W16.bmp,PM04.bmp,M14.bmp,W02.bmp,Mneu25_.bmp,cs4.bmp,cs29.bmp,cs21.bmp,cs30.bmp,cs9.bmp,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,355073,356678,357470,30,30,30,40,40,40,100,100,100,3,0,0,0,2,0,1,0,3,0,0,0,3,0,0,0,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,5
6,1,1,25,nw20.bmp,neg,nonword,B,40,2900.1.jpg,1000,maske_4.bmp,500,maske_8.bmp,960,cs16.bmp,cs8.bmp,cs15.bmp,cs10.bmp,cs6.bmp,M13.bmp,Wneu01_.bmp,Wneu02_.bmp,W15.bmp,W04.bmp,nw20.bmp,nw11.bmp,nw1.bmp,nw24.bmp,nw5.bmp,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,359934,361101,362437,30,30,30,40,40,40,100,100,100,3,0,0,0,2,0,1,0,3,0,0,0,3,0,0,0,2,0,1,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,5
6,1,1,26,M16_.bmp,neg,face,A,30,9330.jpg,1000,maske_1.bmp,500,maske_10.bmp,970,cs2.bmp,cs1.bmp,cs13.bmp,cs3.bmp,cs11.bmp,M18.bmp,Mneu04_.bmp,Mneu20_.bmp,M16_.bmp,M12.bmp,nw22.bmp,nw3.bmp,nw30.bmp,nw29.bmp,nw15.bmp,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,364920,367301,369037,30,30,30,40,40,40,100,100,100,3,0,0,0,3,0,1,0,3,0,0,0,3,0,0,0,2,0,1,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,5
6,1,1,27,W12.bmp,neg,face,C,100,9290.jpg,1000,maske_5.bmp,500,maske_9.bmp,900,Wneu03_.bmp,Mneu24_.bmp,Mneu01_.bmp,W12.bmp,W07.bmp,nw16.bmp,nw4.bmp,nw12.bmp,nw6.bmp,nw21.bmp,cs24.bmp,cs17.bmp,cs28.bmp,cs7.bmp,cs14.bmp,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,371521,372726,373758,30,30,30,40,40,40,100,100,100,3,0,0,0,3,0,1,0,3,0,0,0,3,0,0,0,2,0,1,0,2,1,0,0,0,0,0,1,0,0,0,3,0,0,0,5
6,1,1,28,nw2.bmp,pos,nonword,C,100,2209.jpg,1000,maske_9.bmp,500,maske_7.bmp,900,nw2.bmp,nw7.bmp,nw27.bmp,nw17.bmp,nw23.bmp,cs12.bmp,cs25.bmp,cs19.bmp,cs27.bmp,cs26.bmp,W19.bmp,W20.bmp,Mneu18_.bmp,M07.bmp,Mneu05_.bmp,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,376239,378389,379589,30,30,30,40,40,40,100,100,100,3,0,0,0,3,0,1,0,3,0,0,0,3,0,0,0,2,0,1,0,2,1,0,0,0,0,0,1,0,0,0,3,0,0,0,6
6,1,1,29,nw13.bmp,pos,nonword,B,40,2070.jpg,1000,maske_8.bmp,500,maske_6.bmp,960,nw28.bmp,nw18.bmp,nw9.bmp,nw13.bmp,nw10.bmp,Mneu11_.bmp,Wneu05_.bmp,W17.bmp,W03.bmp,M02_.bmp,cs20.bmp,cs23.bmp,cs22.bmp,cs18.bmp,cs5.bmp,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,382052,384085,385421,30,30,30,40,40,40,100,100,100,3,0,0,0,3,0,1,0,3,0,0,0,3,0,0,0,2,0,1,0,3,1,0,0,0,0,0,1,0,0,0,3,0,0,0,6
6,1,1,30,cs17.bmp,neg,product,C,100,9000.jpg,1000,maske_11.bmp,500,maske_1.bmp,900,Mneu24_.bmp,Wneu03_.bmp,Mneu01_.bmp,W07.bmp,W12.bmp,cs14.bmp,cs24.bmp,cs7.bmp,cs17.bmp,cs28.bmp,nw12.bmp,nw4.bmp,nw16.bmp,nw21.bmp,nw6.bmp,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,387897,389814,390902,30,30,30,40,40,40,100,100,100,3,0,0,0,3,0,1,0,3,0,0,0,3,0,0,0,2,0,1,0,3,1,0,0,0,0,1,1,0,0,0,3,0,0,0,6
6,1,1,31,cs16.bmp,neg,product,B,40,2750.jpg,1000,maske_6.bmp,500,maske_1.bmp,960,cs10.bmp,cs15.bmp,cs16.bmp,cs8.bmp,cs6.bmp,nw1.bmp,nw20.bmp,nw11.bmp,nw24.bmp,nw5.bmp,M13.bmp,Wneu01_.bmp,W04.bmp,Wneu02_.bmp,W15.bmp,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,393370,397197,398437,30,30,30,40,40,40,100,100,100,3,0,0,0,3,0,1,0,3,0,0,0,4,0,0,0,2,0,1,0,3,1,0,0,0,0,1,1,0,0,0,3,0,0,0,6
6,1,1,32,M13.bmp,neg,face,B,40,9415.jpg,1000,maske_2.bmp,500,maske_1.bmp,960,cs8.bmp,cs15.bmp,cs16.bmp,cs10.bmp,cs6.bmp,nw5.bmp,nw24.bmp,nw11.bmp,nw20.bmp,nw1.bmp,Wneu01_.bmp,M13.bmp,Wneu02_.bmp,W04.bmp,W15.bmp,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,400899,402117,402957,30,30,30,40,40,40,100,100,100,3,0,0,0,3,0,1,0,3,0,0,0,4,0,0,0,3,0,1,0,3,1,0,0,0,0,1,1,0,0,0,3,0,0,0,6
6,1,1,33,W19.bmp,pos,face,C,100,2091.jpg,1000,maske_9.bmp,500,maske_1.bmp,900,nw17.bmp,nw2.bmp,nw27.bmp,nw7.bmp,nw23.bmp,W20.bmp,W19.bmp,M07.bmp,Mneu05_.bmp,Mneu18_.bmp,cs12.bmp,cs19.bmp,cs27.bmp,cs26.bmp,cs25.bmp,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,405439,406590,407478,30,30,30,40,40,40,100,100,100,3,0,0,0,3,0,1,0,3,0,0,0,4,0,0,0,3,0,1,0,3,1,0,0,0,0,1,1,0,0,0,4,0,0,0,6
6,1,1,34,nw8.bmp,pos,nonword,A,30,4626.jpg,1000,maske_1.bmp,500,maske_10.bmp,970,W16.bmp,W02.bmp,M14.bmp,PM04.bmp,Mneu25_.bmp,cs29.bmp,cs30.bmp,cs21.bmp,cs9.bmp,cs4.bmp,nw19.bmp,nw26.bmp,nw25.bmp,nw14.bmp,nw8.bmp,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,410004,411550,412326,30,30,30,40,40,40,100,100,100,3,0,0,0,3,0,1,0,4,0,0,0,4,0,0,0,3,0,1,0,3,1,0,0,0,0,1,1,0,0,0,4,0,0,0,6
6,1,1,35,cs7.bmp,neg,product,C,100,9561.jpg,1000,maske_9.bmp,500,maske_6.bmp,900,cs14.bmp,cs28.bmp,cs17.bmp,cs24.bmp,cs7.bmp,nw21.bmp,nw4.bmp,nw16.bmp,nw6.bmp,nw12.bmp,W12.bmp,Wneu03_.bmp,Mneu24_.bmp,Mneu01_.bmp,W07.bmp,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,414804,416293,417485,30,30,30,40,40,40,100,100,100,3,0,0,0,3,0,1,0,4,0,0,0,4,0,0,0,3,0,1,0,3,1,0,0,0,0,1,2,0,0,0,4,0,0,0,6
6,1,1,36,cs24.bmp,neg,product,C,100,3181.jpg,1000,maske_6.bmp,500,maske_5.bmp,900,Wneu03_.bmp,Mneu01_.bmp,Mneu24_.bmp,W07.bmp,W12.bmp,cs24.bmp,cs17.bmp,cs14.bmp,cs28.bmp,cs7.bmp,nw4.bmp,nw16.bmp,nw12.bmp,nw6.bmp,nw21.bmp,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,419969,422197,423758,30,30,30,40,40,40,100,100,100,3,0,0,0,3,0,1,0,4,0,0,0,4,0,0,0,3,0,1,0,3,1,0,0,0,0,1,3,0,0,0,4,0,0,0,6
6,1,1,37,Mneu25_.bmp,pos,face,A,30,1999.jpg,1000,maske_9.bmp,500,maske_8.bmp,970,nw26.bmp,nw8.bmp,nw14.bmp,nw19.bmp,nw25.bmp,cs4.bmp,cs21.bmp,cs9.bmp,cs29.bmp,cs30.bmp,PM04.bmp,W16.bmp,Mneu25_.bmp,W02.bmp,M14.bmp,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,426240,428190,429365,30,30,30,40,40,40,100,100,100,3,0,0,0,4,0,1,0,4,0,0,0,4,0,0,0,3,0,1,0,3,1,0,0,0,0,1,3,0,0,0,4,0,0,0,6
