subject_nr,PAS,blocknr,trialnr,cs_filename,usval,type,cs_kategorie,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,visopt_15,visopt_14,visopt_13,visopt_12,visopt_11,visopt_10,visopt_9,visopt_8,visopt_7,visopt_6,visopt_5,visopt_4,visopt_3,visopt_2,visopt_1,visopt_15_resp,visopt_14_resp,visopt_13_resp,visopt_12_resp,visopt_11_resp,visopt_10_resp,visopt_9_resp,visopt_8_resp,visopt_7_resp,visopt_6_resp,visopt_5_resp,visopt_4_resp,visopt_3_resp,visopt_2_resp,visopt_1_resp,sicher1_resp,sicher2_resp,sicher3_resp,sicher4_resp,time_gesehen_form,time_sicher_form,time_trial_logger,csdur_A_prod,csdur_A_face,csdur_A_nonw,csdur_B_prod,csdur_B_face,csdur_B_nonw,csdur_C_prod,csdur_C_face,csdur_C_nonw,subjresp_A_prod_1,subjresp_A_prod_2,subjresp_A_prod_3,subjresp_A_prod_4,subjresp_A_face_1,subjresp_A_face_2,subjresp_A_face_3,subjresp_A_face_4,subjresp_A_nonw_1,subjresp_A_nonw_2,subjresp_A_nonw_3,subjresp_A_nonw_4,subjresp_B_prod_1,subjresp_B_prod_2,subjresp_B_prod_3,subjresp_B_prod_4,subjresp_B_face_1,subjresp_B_face_2,subjresp_B_face_3,subjresp_B_face_4,subjresp_B_nonw_1,subjresp_B_nonw_2,subjresp_B_nonw_3,subjresp_B_nonw_4,subjresp_C_prod_1,subjresp_C_prod_2,subjresp_C_prod_3,subjresp_C_prod_4,subjresp_C_face_1,subjresp_C_face_2,subjresp_C_face_3,subjresp_C_face_4,subjresp_C_nonw_1,subjresp_C_nonw_2,subjresp_C_nonw_3,subjresp_C_nonw_4
11,2,1,0,cs14.bmp,neg,product,C,100,2276.jpg,1000,maske_1.bmp,500,maske_5.bmp,900,Mneu24_.bmp,Mneu01_.bmp,Mneu25_.bmp,M18.bmp,M12.bmp,cs25.bmp,cs6.bmp,cs14.bmp,cs11.bmp,cs12.bmp,nw18.bmp,nw2.bmp,nw12.bmp,nw17.bmp,nw27.bmp,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,125902,151904,156972,30,30,30,40,40,40,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,2,1,1,nw5.bmp,neg,nonword,A,30,9520.JPG,1000,maske_9.bmp,500,maske_5.bmp,970,nw22.bmp,nw5.bmp,nw10.bmp,nw8.bmp,nw30.bmp,Wneu05_.bmp,Wneu01_.bmp,W04.bmp,Mneu04_.bmp,Mneu11_.bmp,cs28.bmp,cs5.bmp,cs24.bmp,cs15.bmp,cs4.bmp,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,159642,168196,170260,30,30,30,40,40,40,100,100,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,2,1,2,cs17.bmp,neg,product,B,40,6311.jpg,1000,maske_1.bmp,500,maske_3.bmp,960,W02.bmp,Mneu05_.bmp,W07.bmp,Mneu20_.bmp,W19.bmp,nw25.bmp,nw11.bmp,nw9.bmp,nw16.bmp,nw28.bmp,cs17.bmp,cs27.bmp,cs21.bmp,cs7.bmp,cs26.bmp,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,172732,191467,194385,30,30,30,40,40,40,100,100,100,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,2,1,3,cs4.bmp,neg,product,A,30,9041.jpg,1000,maske_5.bmp,500,maske_11.bmp,970,cs24.bmp,cs5.bmp,cs15.bmp,cs28.bmp,cs4.bmp,Mneu11_.bmp,Mneu04_.bmp,Wneu01_.bmp,W04.bmp,Wneu05_.bmp,nw22.bmp,nw10.bmp,nw5.bmp,nw30.bmp,nw8.bmp,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,196921,211128,212905,30,30,30,40,40,40,100,100,100,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,2,1,4,nw17.bmp,neg,nonword,C,100,3220.JPG,1000,maske_4.bmp,500,maske_1.bmp,900,nw27.bmp,nw17.bmp,nw12.bmp,nw18.bmp,nw2.bmp,cs6.bmp,cs11.bmp,cs14.bmp,cs25.bmp,cs12.bmp,Mneu24_.bmp,M12.bmp,Mneu01_.bmp,M18.bmp,Mneu25_.bmp,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,215775,225198,226512,30,30,30,40,40,40,100,100,100,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11,2,1,5,cs20.bmp,pos,product,C,100,2150.JPG,1000,maske_4.bmp,500,maske_3.bmp,900,nw20.bmp,nw1.bmp,nw7.bmp,nw26.bmp,nw4.bmp,M16_.bmp,Mneu18_.bmp,Wneu02_.bmp,W03.bmp,W15.bmp,cs13.bmp,cs3.bmp,cs8.bmp,cs10.bmp,cs20.bmp,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,229011,236798,238177,30,30,30,40,40,40,100,100,100,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
11,2,1,6,nw19.bmp,pos,nonword,A,30,2070.jpg,1000,maske_10.bmp,500,maske_8.bmp,970,W12.bmp,M13.bmp,Wneu03_.bmp,PM04.bmp,M07.bmp,cs16.bmp,cs18.bmp,cs2.bmp,cs9.bmp,cs30.bmp,nw23.bmp,nw19.bmp,nw21.bmp,nw15.bmp,nw29.bmp,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,241301,253060,254568,30,30,30,40,40,40,100,100,100,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
11,2,1,7,M13.bmp,pos,face,A,30,5831.jpg,1000,maske_5.bmp,500,maske_4.bmp,970,cs16.bmp,cs30.bmp,cs2.bmp,cs18.bmp,cs9.bmp,nw15.bmp,nw23.bmp,nw29.bmp,nw19.bmp,nw21.bmp,Wneu03_.bmp,W12.bmp,M07.bmp,M13.bmp,PM04.bmp,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,257211,281018,283123,30,30,30,40,40,40,100,100,100,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
11,2,1,8,cs2.bmp,pos,product,A,30,1710.JPG,1000,maske_2.bmp,500,maske_12.bmp,970,cs30.bmp,cs18.bmp,cs2.bmp,cs9.bmp,cs16.bmp,nw19.bmp,nw15.bmp,nw23.bmp,nw21.bmp,nw29.bmp,PM04.bmp,Wneu03_.bmp,W12.bmp,M07.bmp,M13.bmp,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,285640,291751,293253,30,30,30,40,40,40,100,100,100,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
11,2,1,9,Mneu05_.bmp,neg,face,B,40,2053.JPG,1000,maske_4.bmp,500,maske_1.bmp,960,Mneu05_.bmp,W07.bmp,W02.bmp,Mneu20_.bmp,W19.bmp,cs26.bmp,cs7.bmp,cs17.bmp,cs21.bmp,cs27.bmp,nw11.bmp,nw16.bmp,nw28.bmp,nw9.bmp,nw25.bmp,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,295710,305185,306531,30,30,30,40,40,40,100,100,100,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
