subject_nr,PAS,blocknr,trialnr,cs_filename,usval,type,cs_kategorie,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,visopt_15,visopt_14,visopt_13,visopt_12,visopt_11,visopt_10,visopt_9,visopt_8,visopt_7,visopt_6,visopt_5,visopt_4,visopt_3,visopt_2,visopt_1,visopt_15_resp,visopt_14_resp,visopt_13_resp,visopt_12_resp,visopt_11_resp,visopt_10_resp,visopt_9_resp,visopt_8_resp,visopt_7_resp,visopt_6_resp,visopt_5_resp,visopt_4_resp,visopt_3_resp,visopt_2_resp,visopt_1_resp,sicher1_resp,sicher2_resp,sicher3_resp,sicher4_resp,time_gesehen_form,time_sicher_form,time_trial_logger,csdur_A_prod,csdur_A_face,csdur_A_nonw,csdur_B_prod,csdur_B_face,csdur_B_nonw,csdur_C_prod,csdur_C_face,csdur_C_nonw,subjresp_A_prod_1,subjresp_A_prod_2,subjresp_A_prod_3,subjresp_A_prod_4,subjresp_A_face_1,subjresp_A_face_2,subjresp_A_face_3,subjresp_A_face_4,subjresp_A_nonw_1,subjresp_A_nonw_2,subjresp_A_nonw_3,subjresp_A_nonw_4,subjresp_B_prod_1,subjresp_B_prod_2,subjresp_B_prod_3,subjresp_B_prod_4,subjresp_B_face_1,subjresp_B_face_2,subjresp_B_face_3,subjresp_B_face_4,subjresp_B_nonw_1,subjresp_B_nonw_2,subjresp_B_nonw_3,subjresp_B_nonw_4,subjresp_C_prod_1,subjresp_C_prod_2,subjresp_C_prod_3,subjresp_C_prod_4,subjresp_C_face_1,subjresp_C_face_2,subjresp_C_face_3,subjresp_C_face_4,subjresp_C_nonw_1,subjresp_C_nonw_2,subjresp_C_nonw_3,subjresp_C_nonw_4
3,2,1,0,W15.bmp,pos,face,C,100,4626.jpg,1000,maske_5.bmp,500,maske_2.bmp,900,cs28.bmp,cs23.bmp,cs26.bmp,cs18.bmp,cs24.bmp,nw8.bmp,nw18.bmp,nw1.bmp,nw23.bmp,nw7.bmp,Mneu05_.bmp,Mneu04_.bmp,Wneu02_.bmp,W19.bmp,W15.bmp,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,95311,104002,107931,30,30,30,40,40,40,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,1,1,cs22.bmp,neg,product,C,100,6311.jpg,1000,maske_1.bmp,500,maske_11.bmp,900,W16.bmp,Wneu01_.bmp,M16_.bmp,Mneu24_.bmp,M18.bmp,nw10.bmp,nw17.bmp,nw9.bmp,nw12.bmp,nw15.bmp,cs1.bmp,cs11.bmp,cs14.bmp,cs22.bmp,cs21.bmp,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,110593,120098,121370,30,30,30,40,40,40,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,1,2,nw17.bmp,neg,nonword,C,100,2750.jpg,1000,maske_11.bmp,500,maske_5.bmp,900,Mneu24_.bmp,W16.bmp,M18.bmp,M16_.bmp,Wneu01_.bmp,nw15.bmp,nw17.bmp,nw10.bmp,nw12.bmp,nw9.bmp,cs22.bmp,cs1.bmp,cs11.bmp,cs21.bmp,cs14.bmp,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,123864,128307,129314,30,30,30,40,40,40,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3,2,1,3,nw3.bmp,neg,nonword,B,40,9290.jpg,1000,maske_7.bmp,500,maske_9.bmp,960,nw21.bmp,nw3.bmp,nw22.bmp,nw26.bmp,nw13.bmp,Wneu05_.bmp,W12.bmp,M12.bmp,W17.bmp,W07.bmp,cs15.bmp,cs20.bmp,cs12.bmp,cs27.bmp,cs8.bmp,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,131783,139730,140979,30,30,30,40,40,40,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3,2,1,4,W19.bmp,pos,face,C,100,8461.jpg,1000,maske_5.bmp,500,maske_3.bmp,900,cs28.bmp,cs26.bmp,cs18.bmp,cs24.bmp,cs23.bmp,Mneu05_.bmp,Mneu04_.bmp,Wneu02_.bmp,W19.bmp,W15.bmp,nw7.bmp,nw8.bmp,nw1.bmp,nw18.bmp,nw23.bmp,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,143464,145483,146946,30,30,30,40,40,40,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3,2,1,5,cs7.bmp,neg,product,A,30,9331.jpg,1000,maske_6.bmp,500,maske_4.bmp,970,nw4.bmp,nw30.bmp,nw28.bmp,nw14.bmp,nw19.bmp,M14.bmp,M13.bmp,M02_.bmp,PM04.bmp,W20.bmp,cs13.bmp,cs2.bmp,cs6.bmp,cs9.bmp,cs7.bmp,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,149416,150930,151882,30,30,30,40,40,40,100,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3,2,1,6,M14.bmp,neg,face,A,30,9520.JPG,1000,maske_6.bmp,500,maske_4.bmp,970,cs7.bmp,cs13.bmp,cs6.bmp,cs9.bmp,cs2.bmp,W20.bmp,M13.bmp,PM04.bmp,M02_.bmp,M14.bmp,nw4.bmp,nw28.bmp,nw30.bmp,nw14.bmp,nw19.bmp,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,154381,157955,158931,30,30,30,40,40,40,100,100,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3,2,1,7,nw5.bmp,pos,nonword,B,40,1460.JPG,1000,maske_12.bmp,500,maske_2.bmp,960,nw5.bmp,nw2.bmp,nw11.bmp,nw20.bmp,nw29.bmp,cs25.bmp,cs29.bmp,cs3.bmp,cs30.bmp,cs16.bmp,W03.bmp,Mneu25_.bmp,M07.bmp,Mneu20_.bmp,Mneu18_.bmp,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,161407,163723,164578,30,30,30,40,40,40,100,100,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3,2,1,8,W16.bmp,neg,face,C,100,2205.jpg,1000,maske_4.bmp,500,maske_2.bmp,900,cs11.bmp,cs21.bmp,cs1.bmp,cs14.bmp,cs22.bmp,Wneu01_.bmp,M18.bmp,W16.bmp,Mneu24_.bmp,M16_.bmp,nw10.bmp,nw9.bmp,nw15.bmp,nw17.bmp,nw12.bmp,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,167053,168938,171026,30,30,30,40,40,40,100,100,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0
3,2,1,9,nw29.bmp,pos,nonword,B,40,1440.jpg,1000,maske_10.bmp,500,maske_12.bmp,960,W03.bmp,Mneu25_.bmp,Mneu18_.bmp,M07.bmp,Mneu20_.bmp,cs3.bmp,cs30.bmp,cs25.bmp,cs29.bmp,cs16.bmp,nw2.bmp,nw20.bmp,nw5.bmp,nw11.bmp,nw29.bmp,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,173489,174867,175771,30,30,30,40,40,40,100,100,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0
