CS,CS_rating,CS_recall,CS_recognition,CS_valence_rat,US,age,correct_US_recog,correct_recall_response,correct_recognition_response,extinction_rat,extinction_recall,extinction_recog,form_var,paired_US_recall,paired_US_word_cap,rehearsal,response_chinese_response,response_rating_response,response_recall_response,response_recognition_response,response_seriousness_response,response_sex_response,response_strategy,subject_nr,title
"pic145.BMP","NA","NA","NA","NA","Blumenstrauß_skaliert.png","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","","34","EC_extinction_cued_recall_2"
"pic51_a.bmp","NA","NA","NA","NA","Gefängnis.png","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","","34","EC_extinction_cued_recall_2"
"pic90.BMP","NA","NA","NA","NA","Zerstörung.png","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","","34","EC_extinction_cued_recall_2"
"pic144.BMP","NA","NA","NA","NA","Druckmittel.png","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","","34","EC_extinction_cued_recall_2"
"pic82_a.bmp","NA","NA","NA","NA","Verbrechen.png","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","","34","EC_extinction_cued_recall_2"
"pic82_a.bmp","NA","NA","NA","NA","Verbrechen.png","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","","34","EC_extinction_cued_recall_2"
"pic115.bmp","NA","NA","NA","NA","Fröhlichkeit_skaliert.png","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","","34","EC_extinction_cued_recall_2"
"pic27.BMP","NA","NA","NA","NA","Brutalität.png","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","","34","EC_extinction_cued_recall_2"
"pic21.BMP","NA","NA","NA","NA","Gesundheit_skaliert.png","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","","34","EC_extinction_cued_recall_2"
"pic22.BMP","NA","NA","NA","NA","Gehässigkeit.png","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","","34","EC_extinction_cued_recall_2"
